a,winding,opt,cell,gamma,seed,s_cross,w2_own,winding_k,b1_offset,mirror,chi,kappa_k,pred_r,init_winding,obs_r
1.3,-1,sgd,0,5.932277269475824e-06,860035,5.403361478302984,4.790625,-1,0.001318710100465914,False,0.00013123965139916823,7.619648401522177,0.001,-1,0.12790324400323216
1.3,-1,sgd,0,5.932277269475824e-06,860036,5.231242485664374,5.228125,-1,0.0006153331031448772,False,0.00013123965139916823,7.619648401522177,0.001,-1,0.0005962913404660153
1.3,-1,sgd,0,5.932277269475824e-06,860037,5.5456976401035325,5.540625,-1,0.0031742282174374026,False,0.00013123965139916823,7.619648401522177,0.001,-1,0.0009155357208856518
1.3,-1,sgd,0,5.932277269475824e-06,860038,5.299774302152,5.296875,-1,-0.00042385392629018526,False,0.00013123965139916823,7.619648401522177,0.001,-1,0.0005473608782535777
1.3,-1,sgd,0,5.932277269475824e-06,860039,5.382853727432272,5.378125,-1,-0.009850137649761948,False,0.00013123965139916823,7.619648401522177,0.001,-1,0.000879252050161039
1.3,-1,sgd,1,1.490120678114902e-05,860000,4.572299862842112,6.059375,-1,-0.012964979327043658,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,-0.24541724800955356
1.3,-1,sgd,1,1.490120678114902e-05,860001,5.299817513629342,5.284375,-1,-0.004481601088971665,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.002922297079473335
1.3,-1,sgd,1,1.490120678114902e-05,860002,4.44718042745596,5.371875,-1,0.0022686526319990463,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,-0.1721362787749231
1.3,-1,sgd,1,1.490120678114902e-05,860003,6.164459298545707,6.146875,-1,0.003337058451748476,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.0028606891380917876
1.3,-1,sgd,1,1.490120678114902e-05,860004,4.271934749971482,5.659375,-1,-0.0021385723943847523,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,-0.24515785754231123
1.3,-1,sgd,1,1.490120678114902e-05,860005,5.659030566933726,5.646875,-1,0.0046546595470431384,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.0021526183833937562
1.3,-1,sgd,1,1.490120678114902e-05,860006,5.850237687383906,5.834375,-1,0.004456851623949376,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.0027188323314677465
1.3,-1,sgd,1,1.490120678114902e-05,860007,5.083619539339748,5.071875,-1,0.0008017179222479243,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.0023156208186809746
1.3,-1,sgd,1,1.490120678114902e-05,860008,5.280189504543375,5.265625,-1,-0.002094900960267765,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.002765959319810163
1.3,-1,sgd,1,1.490120678114902e-05,860009,5.519943276798636,5.503125,-1,-0.00015493284295775567,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.0030561320701667505
1.3,-1,sgd,1,1.490120678114902e-05,860010,5.210547897187816,4.684375,-1,0.0016453702900545153,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.11232510146771246
1.3,-1,sgd,1,1.490120678114902e-05,860011,4.636726231897017,4.621875,-1,-0.004355286805867387,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.0032132482806255247
1.3,-1,sgd,1,1.490120678114902e-05,860012,5.429149767671491,4.965625,-1,-0.001346203194758644,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.09334671218053936
1.3,-1,sgd,1,1.490120678114902e-05,860013,6.060083899442209,6.046875,-1,0.007220984035893885,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.0021844174788150372
1.3,-1,sgd,1,1.490120678114902e-05,860014,5.146960871552336,5.134375,-1,0.0003014579225837366,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.0024512957375213418
1.3,-1,sgd,1,1.490120678114902e-05,860015,4.595249884047764,4.584375,-1,-0.0006152011484745756,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.0023721628461379485
1.3,-1,sgd,1,1.490120678114902e-05,860016,4.316792171837595,6.140625,-1,-0.01355591871433326,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,-0.29701094402644757
1.3,-1,sgd,1,1.490120678114902e-05,860017,4.918127828184617,5.278125,-1,-0.0002538758920138662,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,-0.06820550324506958
1.3,-1,sgd,1,1.490120678114902e-05,860018,5.344546360891652,4.878125,-1,0.0007213056260102491,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.09561488500021054
1.3,-1,sgd,1,1.490120678114902e-05,860019,5.345741097266407,5.328125,-1,0.0024473799578945687,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.003306246994281725
