a,seed,precision,exact_sep,inner_max_logit,outer_min_logit,margin,lip_certified,lipschitz,certify_threshold,margin_grid
1.5,88,float64,True,-0.6126824196722911,0.06930382936739043,0.06930382936739043,True,12.071382360900111,0.0024154842142871,0.0693038293673904
1.5,89,float32,True,-0.6949598034848421,0.22828560905282913,0.22828560905282913,True,12.753456619158284,0.0025519673074854,0.2282856090528291
1.5,89,float64,True,-0.6250774883758368,0.12080032591208578,0.12080032591208578,True,12.12662629293976,0.0024265385278518,0.1208003259120857
1.5,90,float32,True,-0.6164732834924465,0.25378881992574165,0.25378881992574165,True,13.06059769003696,0.0026134262511329,0.2537888199257416
1.5,91,float32,True,-0.5470003486816335,0.0798356390751298,0.0798356390751298,True,11.475125695178006,0.0022961732256484,0.0798356390751298
1.5,92,float64,True,-0.4531879430446075,0.013690225915462761,0.013690225915462761,True,10.859861739874326,0.0021730588774135,0.0136902259154627
1.5,95,float32,True,-0.6206677686489961,0.2222014236708567,0.2222014236708567,True,12.674990158107136,0.0025362661647037,0.2222014236708567
1.5,96,float32,True,-0.6592469432293484,0.23647541781537207,0.23647541781537207,True,12.667072447505632,0.0025346818304163,0.236475417815372
1.5,97,float64,True,-0.7300126232775384,0.17878873418422714,0.17878873418422714,True,13.054101742946196,0.0026121264117951,0.1787887341842271
1.5,99,float64,True,-0.7091895905690961,0.2499194750272089,0.2499194750272089,True,12.832037825258835,0.0025676914107571,0.2499194750272089
1.5,100,float32,True,-0.6151461237575742,0.1895306916810462,0.1895306916810462,True,10.965011270516245,0.0021940993037551,0.1895306916810462
1.5,102,float64,True,-0.6819473250946935,0.24180461636394313,0.24180461636394313,True,12.956551710925106,0.0025926066455077,0.2418046163639431
1.5,103,float64,True,-0.7073084727224348,0.4298482847082532,0.4298482847082532,True,15.28074892127049,0.0030576786235658,0.4298482847082532
1.5,104,float64,True,-0.5435662570764794,0.15565836597998128,0.15565836597998128,True,10.979160646772163,0.0021969305946517,0.1556583659799812
1.5,106,float32,True,-0.7577054806121986,0.15752981488275175,0.15752981488275175,True,12.402936105006647,0.0024818281350688,0.1575298148827517
1.5,106,float64,True,-0.7634853193257172,0.16456616488959597,0.16456616488959597,True,12.488808980070525,0.0024990113016649,0.1645661648895959
1.5,108,float32,True,-0.5470961505659346,0.10279016833934662,0.10279016833934662,True,11.45924762907896,0.0022929960238277,0.1027901683393466
1.5,109,float64,True,-0.6377265495000692,0.11824692508247736,0.11824692508247736,True,13.176873785022991,0.0026366931035563,0.1182469250824773
1.5,110,float32,True,-0.7138858089930356,0.1685527709524539,0.1685527709524539,True,12.14414375857764,0.0024300437736023,0.1685527709524539
1.5,110,float64,True,-0.5737541038775387,0.0027959248129700853,0.0027959248129700853,True,10.164290870634938,0.0020338751116828,0.00279592481297
1.5,112,float64,True,-0.4586796934543873,0.02343005814130983,0.02343005814130983,True,10.651296043231335,0.0021313248710818,0.0234300581413098
1.5,113,float32,True,-0.6229072245757141,0.03464969425781206,0.03464969425781206,True,11.709159218012816,0.0023430033452752,0.034649694257812
1.5,113,float64,True,-0.6100578842928588,0.23842974622915136,0.23842974622915136,True,11.8703586473877,0.0023752593591571,0.2384297462291513
1.5,114,float32,True,-0.6080373754630148,0.029112484722224607,0.029112484722224607,True,10.754571361073316,0.0021519902673483,0.0291124847222246
1.5,115,float32,True,-0.6271820381001945,0.12185233169101295,0.12185233169101295,True,12.795644111028468,0.002560409026719,0.1218523316910129
1.5,116,float32,True,-0.6698540059755942,0.42322148894658795,0.42322148894658795,True,14.830884673180051,0.0029676607650185,0.4232214889465879
1.5,116,float64,True,-0.49753342939889755,0.04668575748617343,0.04668575748617343,True,11.071121339089965,0.0022153319337848,0.0466857574861734
1.5,118,float32,True,-0.7808777725371279,0.050238600856976845,0.050238600856976845,True,12.697924188056648,0.0025408552652439,0.0502386008569768
1.5,119,float32,True,-0.642924045668078,0.044950067752797196,0.044950067752797196,True,10.986004764610442,0.0021983001029735,0.0449500677527971
1.5,123,float32,True,-0.5248002627282062,0.10077565324804816,0.10077565324804816,True,12.55329217889056,0.0025119143929745,0.1007756532480481
1.5,124,float32,True,-0.5991661885514876,0.16926684197800945,0.16926684197800945,True,12.431920911032536,0.0024876279962046,0.1692668419780094
1.5,125,float64,True,-0.544111739754392,0.05104512453366361,0.05104512453366361,True,10.9159591447508,0.0021842839709356,0.0510451245336636
1.5,127,float32,True,-0.5343139549913545,0.13244656456891057,0.13244656456891057,True,11.963691335963633,0.0023939352348101,0.1324465645689105
1.5,129,float32,True,-0.7114421930974562,0.09938002985378525,0.09938002985378525,True,11.56742376784905,0.0023146420746071,0.0993800298537852
1.5,129,float64,True,-0.7227790677807597,0.09010532652554915,0.09010532652554915,True,11.620130504957269,0.0023251886953391,0.0901053265255491
1.5,130,float32,True,-0.4418503522208539,0.12450238439418015,0.12450238439418015,True,12.582737011969698,0.0025178063055467,0.1245023843941801
1.5,131,float32,True,-0.502282393352445,0.0753931725987318,0.0753931725987318,True,10.902566257183466,0.0021816040534634,0.0753931725987318
1.5,132,float64,True,-0.6817807038286716,0.18554829880212687,0.18554829880212687,True,12.198855974576636,0.0024409916907607,0.1855482988021268
1.5,133,float64,True,-0.6350556099381208,0.07667651637960482,0.07667651637960482,True,10.764757765168744,0.0021540285673174,0.0766765163796048
1.5,134,float32,True,-0.6702785751732918,0.08491666840018652,0.08491666840018652,True,11.739896207567782,0.0023491538184227,0.0849166684001865
1.5,137,float64,True,-0.5067164960261987,0.05405598189500971,0.05405598189500971,True,11.088633130987851,0.0022188360442196,0.0540559818950097
1.5,138,float32,True,-0.3783950005136809,0.028543584178706283,0.028543584178706283,True,10.154681728886814,0.0020319523219383,0.0285435841787062
1.5,139,float64,True,-0.665448635313366,0.053692909724597726,0.053692909724597726,True,11.403063960703744,0.0022817536689752,0.0536929097245977
1.5,141,float32,True,-0.5102825328378575,0.12120876320338603,0.12120876320338603,True,10.829111109399603,0.0021669056747172,0.121208763203386
1.5,141,float64,True,-0.8547392627030383,0.25873872912688256,0.25873872912688256,True,14.824657628542324,0.002966414733075,0.2587387291268825
1.5,142,float32,True,-0.5422162547696221,0.018191368882851222,0.018191368882851222,True,10.066054983240347,0.0020142181057009,0.0181913688828512
1.5,144,float64,True,-0.5504433415017864,0.15085079067342022,0.15085079067342022,True,11.13029889709354,0.0022271733661017,0.1508507906734202
1.5,145,float64,True,-0.7283990998231751,0.0749823070561888,0.0749823070561888,True,12.45031073787954,0.0024913078014766,0.0749823070561888
1.5,146,float32,True,-0.6230561542947477,0.019579021834648103,0.019579021834648103,True,11.323157691575716,0.0022657644205254,0.0195790218346481
1.5,146,float64,True,-0.67609844903971,0.11175066228104313,0.11175066228104313,True,12.202069049065576,0.0024416346271266,0.1117506622810431
1.5,147,float32,True,-0.6776444272234059,0.13903903436020215,0.13903903436020215,True,12.822250698160715,0.0025657330061352,0.1390390343602021
1.5,149,float64,True,-0.3986315294451277,0.1349843658972283,0.1349843658972283,True,11.45258273941274,0.002291662379072,0.1349843658972283
1.5,150,float32,True,-0.7118354482697029,0.3354929357353953,0.3354929357353953,True,14.146124063318553,0.00283064013273,0.3354929357353953
1.5,150,float64,True,-0.5217120478044244,0.1849328123377436,0.1849328123377436,True,12.475549124666488,0.0024963580039352,0.1849328123377436
1.5,151,float32,True,-0.5905965920169045,0.2794434840917823,0.2794434840917823,True,13.51629488703125,0.0027046112830477,0.2794434840917823
1.5,152,float32,True,-0.7106750544693341,0.1962080505921424,0.1962080505921424,True,12.22786967967018,0.0024467973346013,0.1962080505921424
1.5,152,float64,True,-0.4141432243301111,0.010408871399032904,0.010408871399032904,True,10.330113875982711,0.0020670563033482,0.0104088713990329
1.5,156,float64,True,-0.5110846380633056,0.05143647236205062,0.05143647236205062,True,10.744316884676609,0.0021499383461083,0.0514364723620524
1.5,157,float64,True,-0.5165649687199245,0.05883346352967678,0.05883346352967678,True,11.87341491225144,0.0023758709179092,0.0588334635296767
1.5,159,float32,True,-0.6331784587378824,0.1882703165880013,0.1882703165880013,True,12.172018581293996,0.0024356215270223,0.1882703165880013
1.5,159,float64,True,-0.6944669852155485,0.1476795608744581,0.1476795608744581,True,12.457917907081203,0.0024928299964144,0.1476795608744581
1.5,160,float64,True,-0.6223848207495095,0.2484237635628368,0.2484237635628368,True,13.107625070928805,0.0026228364324019,0.2484237635628368
1.5,162,float32,True,-0.47982397743987804,0.005690827815595156,0.005690827815595156,True,10.475810064477642,0.0020962101179545,0.0056908278155951
1.5,163,float32,True,-0.5366515123921225,0.018803449060772692,0.018803449060772692,True,10.572868827821864,0.002115631581355,0.0188034490607726
1.5,164,float32,True,-0.5406523660067233,0.1165253937435704,0.1165253937435704,True,11.331834886163534,0.0022675007275965,0.1165253937435704
1.5,166,float64,True,-0.6092922099922369,0.22815579376453599,0.22815579376453599,True,12.901894276147338,0.0025816696900745,0.2281557937645359
1.5,168,float32,True,-0.6059059623462311,0.1102489166651992,0.1102489166651992,True,11.36210277093497,0.0022735573328534,0.1102489166651992
1.5,169,float32,True,-0.6877357564002047,0.30064307116920475,0.30064307116920475,True,13.52266113401221,0.0027058851693871,0.3006430711692047
1.5,172,float32,True,-0.7430865913437756,0.26848233245318553,0.26848233245318553,True,14.53336808670244,0.002908127681181,0.2684823324531855
1.5,172,float64,True,-0.5545759104469923,0.09828181338319553,0.09828181338319553,True,10.485582039032227,0.0020981654905517,0.0982818133831955
1.5,173,float32,True,-0.6208310279956262,0.11181623790588979,0.11181623790588979,True,12.064902236704713,0.0024141875411114,0.1118162379058897
1.5,173,float64,True,-0.694965677471771,0.1931114734907986,0.1931114734907986,True,13.129568599421903,0.0026272273335511,0.1931114734907986
1.5,175,float64,True,-0.6962380026762087,0.2226116894818606,0.2226116894818606,True,12.433560958954688,0.0024879561698758,0.2226116894818606
1.5,177,float64,True,-0.6272261879277661,0.14207671952230427,0.14207671952230427,True,12.083250312643754,0.0024178589920247,0.1420767195223042
1.5,178,float64,True,-0.5626749137741669,0.15412155562765406,0.15412155562765406,True,13.118737164908252,0.0026250599629631,0.154121555627654
1.5,180,float32,True,-0.6217827571396377,0.2996794094021453,0.2996794094021453,True,13.27307219660355,0.0026559424105259,0.2996794094021453
1.5,181,float32,True,-0.46906981780290913,0.03420822254323497,0.03420822254323497,True,10.315953625089946,0.0020642228364362,0.0342082225432349
1.5,183,float32,True,-0.5979585384329429,0.0017055087584552098,0.0017055087584552098,False,11.388060093362071,0.0022787513943695,0.0017055087584552
1.5,183,float64,True,-0.6601737175894176,0.06423581234681919,0.06423581234681919,True,12.253050808475727,0.002451836079735,0.0642358123468191
1.5,184,float32,True,-0.6294211892965578,0.19236948363983686,0.19236948363983686,True,13.023696586102744,0.0026060423383897,0.1923694836398368
1.5,187,float64,True,-0.5111008152883372,0.07367262696977939,0.07367262696977939,True,11.68380310827258,0.0023379295864477,0.0736726269697793
1.5,188,float32,True,-0.4369075346004685,0.10215559657371642,0.10215559657371642,True,11.66638729957498,0.0023344446822561,0.1021555965737164
1.5,190,float32,True,-0.6870501010233419,0.19331246260490964,0.19331246260490964,True,11.735577920077988,0.00234828972888,0.1933124626049096
1.5,190,float64,True,-0.47599341888134106,0.04403166904545586,0.04403166904545586,True,10.995685022417076,0.0022002371230449,0.0440316690454558
1.5,191,float32,True,-0.5676142978115379,0.10450191066176906,0.10450191066176906,True,12.475416702823168,0.0024963315063177,0.104501910661769
1.5,192,float64,True,-0.6715072295222768,0.431916839405563,0.431916839405563,True,14.86290235621836,0.0029740675049961,0.431916839405563
1.5,193,float32,True,-0.5124330524679301,0.010188360526285578,0.010188360526285578,True,10.629652847275397,0.0021269940664883,0.0101883605262855
1.5,193,float64,True,-0.6213927729854181,0.09570666519059934,0.09570666519059934,True,12.010875660697518,0.0024033768205497,0.0957066651905993
1.5,194,float32,True,-0.6118344770320796,0.12707512537777355,0.12707512537777355,True,12.506951041683577,0.0025026415291012,0.1270751253777735
1.5,194,float64,True,-0.6049638682432654,0.23140918840397973,0.23140918840397973,True,11.824926145500342,0.0023661683132566,0.2314091884039797
1.5,195,float64,True,-0.6581846434053098,0.16016636745430368,0.16016636745430368,True,11.111612982433115,0.0022234343136434,0.1601663674543036
1.5,197,float64,True,-0.49467381842534586,0.0087628597834577,0.0087628597834577,True,10.8016170859913,0.0021614041192578,0.0087628597834577
1.5,198,float32,True,-0.5663022877630581,0.0846767654976226,0.0846767654976226,True,10.835842594699724,0.0021682526452625,0.0846767654976226
1.5,198,float64,True,-0.6082055841255904,0.1454885287428862,0.1454885287428862,True,11.48350574833425,0.0022978500747042,0.1454885287428862
2.0,0,float64,True,-1.1186009088570135,0.7419948605422668,0.7419948605422668,True,14.84217425883755,0.0029699198116733,0.7419948605422668
2.0,1,float32,True,-0.9142257576211748,0.8981900436010406,0.8981900436010406,True,14.767650899340085,0.0029550076837098,0.8981900436010406
2.0,1,float64,True,-0.9305263158946069,1.0651937390341946,0.9305263158946069,True,16.212832152307072,0.0032441885247237,0.9305263158946068
2.0,2,float32,True,-1.1027539455023199,0.9425804313697022,0.9425804313697022,True,16.484911055324858,0.0032986315268283,0.9425804313697022
2.0,2,float64,True,-1.0613159501671987,0.8163626793683836,0.8163626793683836,True,15.07722877726793,0.0030169542325698,0.8163626793683836
2.0,3,float32,True,-1.0134940628641118,0.7206127212937261,0.7206127212937261,True,13.890473308667424,0.0027794844039354,0.7206127212937261
2.0,3,float64,True,-1.000068283317745,0.5831794585676668,0.5831794585676668,True,12.69264562413569,0.0025397990243393,0.5831794585676668
2.0,5,float32,True,-1.0117541490583601,0.8301754908618086,0.8301754908618086,True,14.747713223955545,0.002951018153868,0.8301754908618086
2.0,5,float64,True,-1.018243393557464,1.0336122804531538,1.018243393557464,True,16.65101811154581,0.0033318695570877,1.018243393557464
2.0,7,float32,True,-1.1210115950586594,0.8952534403714587,0.8952534403714587,True,16.18866130083063,0.0032393519361341,0.8952534403714587
2.0,7,float64,True,-1.0030337637033053,0.6439819977205001,0.6439819977205001,True,13.229678231043172,0.0026472592758465,0.6439819977205001
2.0,9,float32,True,-0.9023072081505976,0.9285021454868669,0.9023072081505976,True,14.920520616926751,0.0029855969218462,0.9023072081505976
2.0,9,float64,True,-0.8327684220682077,0.6814282027595766,0.6814282027595766,True,12.369619489565094,0.0024751614786523,0.6814282027595766
2.0,10,float32,True,-1.0762686346186499,0.9534895068833524,0.9534895068833524,True,16.36716359741945,0.0032750702546111,0.9534895068833524
2.0,10,float64,True,-1.0934872242624394,1.014161400829341,1.014161400829341,True,16.98803604910139,0.0033993068632519,1.014161400829341
2.0,11,float64,True,-1.0069021500562858,0.7586085675102385,0.7586085675102385,True,14.2594429709365,0.0028533152518132,0.7586085675102385
2.0,12,float32,True,-1.174047767958447,0.8212350774591801,0.8212350774591801,True,15.983804132134082,0.00319836000643,0.8212350774591801
2.0,13,float64,True,-1.070423375940699,0.8146318559851675,0.8146318559851675,True,15.188753157911451,0.0030392702667156,0.8146318559851675
2.0,14,float32,True,-0.9946748732591697,0.5453140431820227,0.5453140431820227,True,12.324212415856609,0.0024660755209317,0.5453140431820227
2.0,14,float64,True,-0.9863418627527842,0.39777774019775514,0.39777774019775514,True,11.099785026673118,0.0022210675391041,0.3977777401977551
2.0,15,float32,True,-0.8937780014859982,0.37820679660470446,0.37820679660470446,True,10.28115506532862,0.0020572596428871,0.3782067966047044
2.0,15,float64,True,-1.0117492077896628,0.9239986144677292,0.9239986144677292,True,15.617363200948862,0.0031250351577686,0.9239986144677292
2.0,18,float32,True,-1.1804627391920182,0.6830161906635777,0.6830161906635777,True,14.86050571708182,0.002973587937385,0.6830161906635777
2.0,18,float64,True,-1.0557982814201825,0.9766136143936937,0.9766136143936937,True,16.384279045318966,0.003278495056592,0.9766136143936937
2.0,19,float32,True,-1.054538823558623,0.8763105696801681,0.8763105696801681,True,15.608357808075198,0.0031232331782041,0.8763105696801681
2.0,19,float64,True,-1.1210102549055616,0.9604513368785739,0.9604513368785739,True,16.83870980549174,0.0033694266744355,0.960451336878574
2.0,20,float32,True,-0.9973236403101602,0.6051367330473401,0.6051367330473401,True,12.882042857657895,0.0025776974202417,0.6051367330473401
2.0,20,float64,True,-1.0341976102043304,0.6761724243374783,0.6761724243374783,True,13.757960831018364,0.0027529686505289,0.6761724243374783
2.0,21,float64,True,-1.1193710989165933,0.6235600057716741,0.6235600057716741,True,13.917291645210598,0.0027848507544193,0.6235600057716741
2.0,22,float32,True,-0.8885004277621693,0.552832528614708,0.552832528614708,True,11.7524655150919,0.0023516689374871,0.552832528614708
2.0,22,float64,True,-1.0349493201263424,1.1123639590402412,1.0349493201263424,True,17.388883541467266,0.0034795164665267,1.0349493201263424
2.0,23,float32,True,-1.1497834806137615,0.610394814374116,0.610394814374116,True,13.92566474885666,0.0027865262128777,0.610394814374116
2.0,23,float64,True,-1.1740155490084927,0.6752215860973543,0.6752215860973543,True,14.628032396124748,0.002927070014232,0.6752215860973543
2.0,24,float32,True,-0.8660581951747126,0.39211631052044105,0.39211631052044105,True,10.773360756334911,0.0021557500262801,0.392116310520441
2.0,24,float64,True,-1.0252081861348596,0.849168650931361,0.849168650931361,True,15.094751254220892,0.0030204604810847,0.849168650931361
2.0,25,float64,True,-1.2175763270707236,0.8302066866097721,0.8302066866097721,True,16.164573574343965,0.0032345319808592,0.8302066866097721
2.0,26,float64,True,-1.1203858116880845,0.533355981073294,0.533355981073294,True,13.122821577556506,0.0026258772541383,0.533355981073294
2.0,27,float32,True,-1.151020304136134,0.43154875598358977,0.43154875598358977,True,12.668752986947514,0.0025350181064427,0.4315487559835897
2.0,27,float64,True,-1.1426708221499808,0.5751145550661612,0.5751145550661612,True,13.711357994252896,0.0027436434205608,0.5751145550661612
2.0,28,float32,True,-1.1960128383455384,0.5076259259972478,0.5076259259972478,True,13.628947280773446,0.002727153032671,0.5076259259972478
2.0,28,float64,True,-1.1466394173330627,0.5013875165286308,0.5013875165286308,True,13.279544405639973,0.0026572374998779,0.5013875165286308
2.0,29,float64,True,-0.9549703439485278,0.5882423752275763,0.5882423752275763,True,12.38361631487751,0.0024779622440975,0.5882423752275763
2.0,30,float32,True,-1.1392458206142635,0.7208004609737166,0.7208004609737166,True,14.75461624178189,0.0029523994480804,0.7208004609737166
2.0,31,float32,True,-1.1948895746633585,0.8710263210360392,0.8710263210360392,True,16.625484876852965,0.0033267603555483,0.8710263210360392
2.0,31,float64,True,-1.0717174890567431,0.502859391079296,0.502859391079296,True,12.710926216394212,0.0025434569717647,0.502859391079296
2.0,32,float32,True,-1.1189075695501707,0.6680163894572679,0.6680163894572679,True,14.219357102771024,0.0028452940675879,0.6680163894572679
2.0,32,float64,True,-0.843961901397444,0.6721780192283262,0.6721780192283262,True,12.422725105623268,0.0024857879150821,0.6721780192283262
2.0,33,float32,True,-1.0050848392636915,0.7700772265239149,0.7700772265239149,True,14.38630933694219,0.0028787012179974,0.7700772265239149
2.0,33,float64,True,-0.9668959923793352,0.6264988365124395,0.6264988365124395,True,12.914449749189702,0.0025841820408583,0.6264988365124395
2.0,34,float32,True,-0.9483078904304634,0.7595199387944547,0.7595199387944547,True,13.839906260269004,0.0027693659350213,0.7595199387944529
2.0,34,float64,True,-0.9661942595328288,0.9318938706049256,0.9318938706049256,True,15.325009787108469,0.0030665352250342,0.9318938706049256
2.0,35,float32,True,-0.9681300073842127,0.4987493232515856,0.4987493232515856,True,11.768952315857462,0.002354967947145,0.4987493232515856
2.0,35,float64,True,-0.8804572124323649,0.3639006907914455,0.3639006907914455,True,10.341701357596351,0.0020693749589987,0.3639006907914455
2.0,36,float32,True,-1.1556881001395531,0.8145401229072231,0.8145401229072231,True,15.800007508861196,0.0031615822929186,0.8145401229072231
2.0,36,float64,True,-0.8995164167387113,0.51666335081722,0.51666335081722,True,11.906670847316828,0.0023825254321794,0.51666335081722
2.0,37,float32,True,-0.8376544312464294,0.7271514781402431,0.7271514781402431,True,12.795766505962572,0.0025604335179514,0.7271514781402431
2.0,37,float64,True,-0.9002957073581204,0.9276031654289305,0.9002957073581204,True,14.938800801404362,0.0029892547876747,0.9002957073581204
2.0,38,float32,True,-1.242762158561872,0.9000335164959914,0.9000335164959914,True,17.206873940430114,0.0034430963362541,0.9000335164959914
2.0,38,float64,True,-1.1793976708004035,0.8227298929602274,0.8227298929602274,True,16.058035819692122,0.0032132137708238,0.8227298929602274
2.0,39,float32,True,-1.1475909489765357,0.9139289030178848,0.9139289030178848,True,16.400398293414977,0.0032817205189424,0.9139289030178848
2.0,39,float64,True,-0.880720858091621,0.26025969272459104,0.26025969272459104,True,9.693145214958008,0.0019395988424128,0.260259692724591
2.0,40,float32,True,-1.048560849048707,0.8354159282227318,0.8354159282227318,True,15.187311336801486,0.0030389817582394,0.8354159282227318
2.0,40,float64,True,-0.8570991639231273,0.885674353000363,0.8570991639231273,True,14.172432543431263,0.0028359044609167,0.8570991639231273
2.0,41,float32,True,-0.9394591061648416,0.4868908331472763,0.4868908331472763,True,12.568627184554035,0.0025149829283749,0.4868908331472763
2.0,42,float32,True,-1.076485966724297,0.9217629709644033,0.9217629709644033,True,15.992561823773826,0.0032001124209652,0.9217629709644032
2.0,43,float32,True,-0.9694080981550837,0.3961273052579166,0.3961273052579166,True,11.548323521227983,0.0023108201143027,0.3961273052579166
2.0,43,float64,True,-1.1215111756028122,0.6121723976271092,0.6121723976271092,True,13.919247285386522,0.0027852420781163,0.6121723976271092
2.0,44,float32,True,-1.183395928652999,1.0232214534595503,1.0232214534595503,True,17.756144630570304,0.0035530054288284,1.0232214534595503
2.0,45,float32,True,-0.9369722547632637,0.562080156029074,0.562080156029074,True,12.26471114613878,0.0024541693138846,0.562080156029074
2.0,45,float64,True,-1.0571646287615355,0.9267799484461623,0.9267799484461623,True,16.19688321380228,0.0032409971413311,0.9267799484461624
2.0,47,float32,True,-1.1126645958363834,0.6525544353250385,0.6525544353250385,True,14.154877391154514,0.0028323916740679,0.6525544353250385
2.0,47,float64,True,-1.2024485399160394,0.7851391031038659,0.7851391031038659,True,15.942513858068269,0.0031900978205239,0.7851391031038659
2.0,48,float64,True,-1.0209921254519543,0.6893023282943265,0.6893023282943265,True,13.696578071076818,0.0027406859571939,0.6893023282943265
2.0,49,float32,True,-0.9271527344933084,0.578303971962363,0.578303971962363,True,12.216083431958396,0.0024444389058446,0.578303971962363
2.0,49,float64,True,-0.8921718386583333,0.35850410327206994,0.35850410327206994,True,10.172431224432705,0.0020355039968849,0.3585041032720699
2.0,50,float64,True,-1.0155911575327323,0.5927757229658663,0.5927757229658663,True,12.895954909940508,0.0025804812225994,0.5927757229658663
2.0,51,float32,True,-1.0309385720055833,0.8455802023288044,0.8455802023288044,True,15.062817126893435,0.0030140704606089,0.8455802023288044
2.0,51,float64,True,-1.1157174373936023,0.9128606639665175,0.9128606639665175,True,16.315198291698774,0.0032646719943369,0.9128606639665175
2.0,52,float32,True,-0.9802696104378068,0.4606824765199029,0.4606824765199029,True,11.596416105151546,0.0023204434427516,0.4606824765199029
2.0,52,float64,True,-1.2057031628831716,0.9723673651615616,0.9723673651615616,True,17.49162630993543,0.0035000752996369,0.9723673651615616
2.0,53,float32,True,-1.1774451028574653,0.6459756104450367,0.6459756104450367,True,14.520117725001,0.0029054762831417,0.6459756104450367
2.0,53,float64,True,-1.1521504955473532,0.56280176186959,0.56280176186959,True,13.67030331121061,0.0027354283764303,0.56280176186959
2.0,54,float64,True,-1.1028253270494943,0.6263867045884144,0.6263867045884144,True,13.773063129162384,0.002755990621143,0.6263867045884144
2.0,56,float32,True,-0.9531330350914633,0.7981494762431929,0.7981494762431929,True,14.086649525477467,0.0028187392747328,0.7981494762431929
2.0,57,float64,True,-0.9055630978809575,0.7159952407385504,0.7159952407385504,True,13.119042055792011,0.0026251209716442,0.7159952407385504
2.0,58,float64,True,-0.9783583502203861,0.8916149541109473,0.8916149541109473,True,15.152322736859649,0.0030319805376407,0.8916149541109473
2.0,60,float32,True,-1.1235883298756146,0.7105075899407503,0.7105075899407503,True,14.577226375831684,0.0029169037270298,0.7105075899407503
2.0,61,float32,True,-1.1877882621607796,0.8470715717397646,0.8470715717397646,True,16.326619124600484,0.0032669573035718,0.8470715717397646
2.0,62,float32,True,-1.149007105680024,0.6816201571912757,0.6816201571912757,True,14.622999740161958,0.0029260629795221,0.6816201571912757
2.0,62,float64,True,-1.167712098314155,0.7793887733749454,0.7793887733749454,True,15.540561740965684,0.003109667181784,0.7793887733749454
2.0,63,float32,True,-1.1917946948389222,0.85093555313391,0.85093555313391,True,16.332478347647115,0.0032681297343966,0.85093555313391
2.0,63,float64,True,-1.198855377840486,0.8447830012555251,0.8447830012555251,True,16.348504978770706,0.0032713366640861,0.8447830012555251
2.0,64,float32,True,-1.003105392082139,0.5672899073063338,0.5672899073063338,True,12.804027329593737,0.0025620865091733,0.5672899073063338
2.0,64,float64,True,-1.1060495245523292,0.8271853137977558,0.8271853137977558,True,15.779991767887292,0.0031575771421485,0.8271853137977558
2.0,66,float64,True,-0.9155575057949417,0.5789846634940758,0.5789846634940758,True,12.014233434279332,0.0024040487112114,0.5789846634940758
2.0,67,float32,True,-1.1894220870615406,0.8769834383336121,0.8769834383336121,True,16.493019062249914,0.0033002539394196,0.8769834383336121
2.0,67,float64,True,-1.1729645163975242,0.882014841469628,0.882014841469628,True,16.386055827344194,0.0032788505907642,0.882014841469628
2.0,69,float32,True,-1.000611375465489,0.8101010119815335,0.8101010119815335,True,14.512895912996782,0.0029040311981984,0.8101010119815335
2.0,69,float64,True,-1.050815833323128,0.898790367158151,0.898790367158151,True,15.63858110779727,0.0031292808619904,0.898790367158151
2.0,70,float64,True,-1.1372232389296109,0.921531729812541,0.921531729812541,True,16.551374735840138,0.0033119309126243,0.921531729812541
2.0,71,float32,True,-1.2132626189150368,0.8812008018799684,0.8812008018799684,True,16.861978547186197,0.0033740827508126,0.8812008018799684
2.0,71,float64,True,-1.0401095389136579,0.4766945242262821,0.4766945242262821,True,12.217303895627442,0.0024446831206858,0.4766945242262821
2.0,72,float32,True,-0.7208612610540808,0.16668938314851545,0.16668938314851545,True,8.84221878524204,0.001769328421259,0.1666893831485154
2.0,73,float32,True,-0.909790416913081,0.7896281572157324,0.7896281572157324,True,13.99518744138459,0.0028004377071304,0.7896281572157324
2.0,73,float64,True,-0.991026381465657,0.6907489973869687,0.6907489973869687,True,13.492751331985758,0.0026999002165054,0.6907489973869687
2.0,74,float64,True,-1.1418727917906448,0.8022575757833348,0.8022575757833348,True,15.591403386846924,0.0031198405976682,0.8022575757833348
2.0,75,float32,True,-1.1252536054210278,0.8433992001645123,0.8433992001645123,True,15.809823693633916,0.0031635465119827,0.8433992001645123
2.0,75,float64,True,-1.1456435678611232,0.9049231308197552,0.9049231308197552,True,16.455359123452055,0.0032927181837823,0.9049231308197552
2.0,76,float32,True,-1.1913381329509587,0.7751210581443022,0.7751210581443022,True,15.699887072225184,0.0031415481885393,0.7751210581443022
2.0,76,float64,True,-1.2096675914795227,0.8215148968899033,0.8215148968899033,True,16.214554065970702,0.003244533079734,0.8215148968899033
2.0,77,float32,True,-1.1841750231834656,0.8979182562612298,0.8979182562612298,True,16.71324316944549,0.0033443207942862,0.8979182562612298
2.0,77,float64,True,-1.105415322349339,0.7291669316611298,0.7291669316611298,True,14.736885569271925,0.0029488515396241,0.7291669316611298
2.0,78,float32,True,-0.9407290652199798,0.6586042974195916,0.6586042974195916,True,12.92528306982189,0.0025863497888588,0.6586042974195916
2.0,78,float64,True,-1.0009063194746304,0.8969631576805082,0.8969631576805082,True,15.336603501865152,0.0030688551279369,0.8969631576805082
2.0,79,float64,True,-1.2466067015620954,0.8581566287555322,0.8581566287555322,True,16.834645679939634,0.0033686134427092,0.8581566287555322
