configuration,q,activation,parameter,monotonic,depth,width,seed,final_eval_accuracy,perfect_eval,eval_errors,dense_errors,dense_min_margin,regionally_separating,duration_seconds
winding_q3,3,tanh,,True,5,6,19,0.995,False,10,,,False,1.404104207875207
winding_q3,3,relu,,True,5,3,0,0.5,False,1000,,,False,1.2010746670421213
winding_q3,3,relu,,True,5,3,1,0.5,False,1000,,,False,1.143102457979694
winding_q3,3,relu,,True,5,3,2,0.689,False,622,,,False,1.1462305840104818
winding_q3,3,relu,,True,5,3,3,0.5,False,1000,,,False,1.1389738749712706
winding_q3,3,relu,,True,5,3,4,0.9355,False,129,,,False,1.1636104169301689
winding_q3,3,relu,,True,5,3,5,0.8875,False,225,,,False,1.153637709096074
winding_q3,3,relu,,True,5,3,6,0.627,False,746,,,False,1.147605791920796
winding_q3,3,relu,,True,5,3,7,0.752,False,496,,,False,1.139778207987547
winding_q3,3,relu,,True,5,3,8,0.5,False,1000,,,False,1.1615809588693082
winding_q3,3,relu,,True,5,3,9,0.887,False,226,,,False,1.1650935411453247
winding_q3,3,relu,,True,5,3,10,0.5,False,1000,,,False,1.1363992081023753
winding_q3,3,relu,,True,5,3,11,0.5,False,1000,,,False,1.1349636670202017
winding_q3,3,relu,,True,5,3,12,0.5,False,1000,,,False,1.1349267079494894
winding_q3,3,relu,,True,5,3,13,0.665,False,670,,,False,1.1638172089587897
winding_q3,3,relu,,True,5,3,14,0.8245,False,351,,,False,1.154390166979283
winding_q3,3,relu,,True,5,3,15,0.5,False,1000,,,False,1.137481166049838
winding_q3,3,relu,,True,5,3,16,0.831,False,338,,,False,1.1541847088374197
winding_q3,3,relu,,True,5,3,17,0.5,False,1000,,,False,1.1547359998803586
winding_q3,3,relu,,True,5,3,18,0.6775,False,645,,,False,1.1725707079749554
winding_q3,3,relu,,True,5,3,19,0.6605,False,679,,,False,1.1497764580417424
winding_q3,3,relu,,True,5,4,0,0.5,False,1000,,,False,1.070228833006695
winding_q3,3,relu,,True,5,4,1,0.8055,False,389,,,False,1.0764927081763744
winding_q3,3,relu,,True,5,4,2,0.9335,False,133,,,False,1.0885296249762177
winding_q3,3,relu,,True,5,4,3,0.5,False,1000,,,False,1.0743965420406312
winding_q3,3,relu,,True,5,4,4,0.9145,False,171,,,False,1.0694728749804199
winding_q3,3,relu,,True,5,4,5,0.5,False,1000,,,False,1.0787756668869406
winding_q3,3,relu,,True,5,4,6,0.881,False,238,,,False,1.0901576247997582
winding_q3,3,relu,,True,5,4,7,0.5,False,1000,,,False,1.086039667017758
winding_q3,3,relu,,True,5,4,8,0.8725,False,255,,,False,1.075834375107661
winding_q3,3,relu,,True,5,4,9,0.5,False,1000,,,False,1.0818929579108953
winding_q3,3,relu,,True,5,4,10,0.75,False,500,,,False,1.0631535828579217
winding_q3,3,relu,,True,5,4,11,0.935,False,130,,,False,1.0949995829723775
winding_q3,3,relu,,True,5,4,12,0.925,False,150,,,False,1.0777759591583163
winding_q3,3,relu,,True,5,4,13,0.5,False,1000,,,False,1.0669546669814736
winding_q3,3,relu,,True,5,4,14,0.923,False,154,,,False,1.068719208939001
winding_q3,3,relu,,True,5,4,15,0.9045,False,191,,,False,1.0858737919479609
winding_q3,3,relu,,True,5,4,16,0.9015,False,197,,,False,1.1115617081522942
winding_q3,3,relu,,True,5,4,17,0.5,False,1000,,,False,1.0727209579199553
winding_q3,3,relu,,True,5,4,18,0.919,False,162,,,False,1.0764968330040574
winding_q3,3,relu,,True,5,4,19,0.5,False,1000,,,False,1.0659619169309735
winding_q3,3,relu,,True,5,5,0,0.96,False,80,,,False,1.1424970000516623
winding_q3,3,relu,,True,5,5,1,0.9655,False,69,,,False,1.148713749833405
winding_q3,3,relu,,True,5,5,2,0.9355,False,129,,,False,1.1371823330409825
winding_q3,3,relu,,True,5,5,3,0.5,False,1000,,,False,1.1423730419483036
winding_q3,3,relu,,True,5,5,4,0.919,False,162,,,False,1.1526181660592556
winding_q3,3,relu,,True,5,5,5,0.9265,False,147,,,False,1.172767624957487
winding_q3,3,relu,,True,5,5,6,0.9575,False,85,,,False,1.1498263329267502
winding_q3,3,relu,,True,5,5,7,0.825,False,350,,,False,1.142838167026639
winding_q3,3,relu,,True,5,5,8,0.951,False,98,,,False,1.1415439159609377
winding_q3,3,relu,,True,5,5,9,0.9225,False,155,,,False,1.1912384589668363
winding_q3,3,relu,,True,5,5,10,0.9055,False,189,,,False,1.1587291657924652
winding_q3,3,relu,,True,5,5,11,0.5,False,1000,,,False,1.1379999998025596
winding_q3,3,relu,,True,5,5,12,0.914,False,172,,,False,1.150140875019133
winding_q3,3,relu,,True,5,5,13,0.5,False,1000,,,False,1.1408886250574142
winding_q3,3,relu,,True,5,5,14,0.909,False,182,,,False,1.1463768330868334
winding_q3,3,relu,,True,5,5,15,0.9145,False,171,,,False,1.130923624848947
winding_q3,3,relu,,True,5,5,16,0.9225,False,155,,,False,1.1316329999826849
winding_q3,3,relu,,True,5,5,17,0.7115,False,577,,,False,1.1519344169646502
winding_q3,3,relu,,True,5,5,18,0.5,False,1000,,,False,1.166664624819532
winding_q3,3,relu,,True,5,5,19,0.9225,False,155,,,False,1.1490248751360923
winding_q3,3,relu,,True,5,6,0,0.9865,False,27,,,False,1.148439000127837
winding_q3,3,relu,,True,5,6,1,0.7405,False,519,,,False,1.137759167002514
winding_q3,3,relu,,True,5,6,2,0.965,False,70,,,False,1.1597984158433974
winding_q3,3,relu,,True,5,6,3,0.9995,False,1,,,False,1.150498292176053
winding_q3,3,relu,,True,5,6,4,0.976,False,48,,,False,1.1600702090654522
winding_q3,3,relu,,True,5,6,5,0.9405,False,119,,,False,1.1596519169397652
winding_q3,3,relu,,True,5,6,6,0.9075,False,185,,,False,1.1689996251370758
winding_q3,3,relu,,True,5,6,7,0.9995,False,1,,,False,1.1488390411250293
winding_q3,3,relu,,True,5,6,8,0.925,False,150,,,False,1.145646084100008
winding_q3,3,relu,,True,5,6,9,1.0,True,0,12.0,-1.734231948852539,False,1.3105218750424683
winding_q3,3,relu,,True,5,6,10,0.899,False,202,,,False,1.1678147909697145
winding_q3,3,relu,,True,5,6,11,0.9135,False,173,,,False,1.1891856659203768
winding_q3,3,relu,,True,5,6,12,0.9155,False,169,,,False,1.1446356249507517
winding_q3,3,relu,,True,5,6,13,0.9505,False,99,,,False,1.1621393330860883
winding_q3,3,relu,,True,5,6,14,0.953,False,94,,,False,1.146087417146191
winding_q3,3,relu,,True,5,6,15,0.9995,False,1,,,False,1.1602867080364376
winding_q3,3,relu,,True,5,6,16,0.9035,False,193,,,False,1.144093208014965
winding_q3,3,relu,,True,5,6,17,0.897,False,206,,,False,1.1408579170238227
winding_q3,3,relu,,True,5,6,18,0.99,False,20,,,False,1.1744390421081334
winding_q3,3,relu,,True,5,6,19,0.9685,False,63,,,False,1.1683750411029905
winding_q3,3,leaky_relu,,True,5,3,0,0.906,False,188,,,False,1.2075441658962518
winding_q3,3,leaky_relu,,True,5,3,1,0.8875,False,225,,,False,1.2172963751945645
winding_q3,3,leaky_relu,,True,5,3,2,0.9035,False,193,,,False,1.162519499892369
winding_q3,3,leaky_relu,,True,5,3,3,0.914,False,172,,,False,1.2810685001313686
winding_q3,3,leaky_relu,,True,5,3,4,0.9345,False,131,,,False,1.2989335409365594
winding_q3,3,leaky_relu,,True,5,3,5,0.887,False,226,,,False,1.264311583014205
winding_q3,3,leaky_relu,,True,5,3,6,0.8765,False,247,,,False,1.7068140001501888
winding_q3,3,leaky_relu,,True,5,3,7,0.9035,False,193,,,False,1.729960166849196
winding_q3,3,leaky_relu,,True,5,3,8,0.86,False,280,,,False,1.9850049170199782
winding_q3,3,leaky_relu,,True,5,3,9,0.8875,False,225,,,False,1.1787021250929683
winding_q3,3,leaky_relu,,True,5,3,10,0.89,False,220,,,False,1.1761269168928266
winding_q3,3,leaky_relu,,True,5,3,11,0.909,False,182,,,False,1.1737592499703169
winding_q3,3,leaky_relu,,True,5,3,12,0.9045,False,191,,,False,1.1690328340046108
winding_q3,3,leaky_relu,,True,5,3,13,0.9115,False,177,,,False,1.174992582993582
winding_q3,3,leaky_relu,,True,5,3,14,0.827,False,346,,,False,1.2960474588908255
winding_q3,3,leaky_relu,,True,5,3,15,0.881,False,238,,,False,1.1872155000455678
winding_q3,3,leaky_relu,,True,5,3,16,0.9025,False,195,,,False,1.1642217920161784
winding_q3,3,leaky_relu,,True,5,3,17,0.8905,False,219,,,False,1.1713541669305414
winding_q3,3,leaky_relu,,True,5,3,18,0.742,False,516,,,False,1.2834464169573039
winding_q3,3,leaky_relu,,True,5,3,19,0.8445,False,311,,,False,1.1577701249625534
winding_q3,3,leaky_relu,,True,5,4,0,0.906,False,188,,,False,1.0994324581697583
winding_q3,3,leaky_relu,,True,5,4,1,0.8615,False,277,,,False,1.0965736249927431
winding_q3,3,leaky_relu,,True,5,4,2,0.902,False,196,,,False,1.0902225419413298
winding_q3,3,leaky_relu,,True,5,4,3,0.953,False,94,,,False,1.1201509169768542
winding_q3,3,leaky_relu,,True,5,4,4,0.9235,False,153,,,False,1.093263457994908
winding_q3,3,leaky_relu,,True,5,4,5,0.9155,False,169,,,False,1.0773113342002034
winding_q3,3,leaky_relu,,True,5,4,6,0.9325,False,135,,,False,1.0786309998948127
winding_q3,3,leaky_relu,,True,5,4,7,0.8785,False,243,,,False,1.0840431249234825
winding_q3,3,leaky_relu,,True,5,4,8,0.8865,False,227,,,False,1.0707667500246316
winding_q3,3,leaky_relu,,True,5,4,9,0.933,False,134,,,False,1.0725147500634193
winding_q3,3,leaky_relu,,True,5,4,10,0.9725,False,55,,,False,1.0773179579991847
winding_q3,3,leaky_relu,,True,5,4,11,0.9285,False,143,,,False,1.0803215419873595
winding_q3,3,leaky_relu,,True,5,4,12,0.9095,False,181,,,False,1.1299256668426096
winding_q3,3,leaky_relu,,True,5,4,13,0.929,False,142,,,False,1.06802758295089
winding_q3,3,leaky_relu,,True,5,4,14,0.916,False,168,,,False,1.0732541671022773
winding_q3,3,leaky_relu,,True,5,4,15,0.9125,False,175,,,False,1.073796167038381
winding_q3,3,leaky_relu,,True,5,4,16,0.9135,False,173,,,False,1.0971063750330359
winding_q3,3,leaky_relu,,True,5,4,17,0.943,False,114,,,False,1.088486250024289
winding_q3,3,leaky_relu,,True,5,4,18,0.9475,False,105,,,False,1.074410333065316
winding_q3,3,leaky_relu,,True,5,4,19,0.919,False,162,,,False,1.100687792059034
winding_q3,3,leaky_relu,,True,5,5,0,0.9675,False,65,,,False,1.1427564590703696
winding_q3,3,leaky_relu,,True,5,5,1,0.994,False,12,,,False,1.1604867088608444
winding_q3,3,leaky_relu,,True,5,5,2,0.981,False,38,,,False,1.1514437920413911
winding_q3,3,leaky_relu,,True,5,5,3,0.9215,False,157,,,False,1.1483789158519357
winding_q3,3,leaky_relu,,True,5,5,4,0.9335,False,133,,,False,1.1511969580315053
winding_q3,3,leaky_relu,,True,5,5,5,0.9855,False,29,,,False,1.1448655838612467
winding_q3,3,leaky_relu,,True,5,5,6,0.9985,False,3,,,False,1.1574622499756515
winding_q3,3,leaky_relu,,True,5,5,7,0.957,False,86,,,False,1.147735415957868
winding_q3,3,leaky_relu,,True,5,5,8,0.9245,False,151,,,False,1.15080437483266
winding_q3,3,leaky_relu,,True,5,5,9,0.984,False,32,,,False,1.1417722911573946
winding_q3,3,leaky_relu,,True,5,5,10,0.9225,False,155,,,False,1.1478896250482649
winding_q3,3,leaky_relu,,True,5,5,11,0.959,False,82,,,False,1.1443590000271797
winding_q3,3,leaky_relu,,True,5,5,12,1.0,True,0,0.0,1.499126672744751,True,1.3240961250849068
winding_q3,3,leaky_relu,,True,5,5,13,0.957,False,86,,,False,1.1460465830750763
winding_q3,3,leaky_relu,,True,5,5,14,0.974,False,52,,,False,1.1490787919610739
winding_q3,3,leaky_relu,,True,5,5,15,0.996,False,8,,,False,1.158352332888171
winding_q3,3,leaky_relu,,True,5,5,16,0.9145,False,171,,,False,1.1385932080447674
winding_q3,3,leaky_relu,,True,5,5,17,0.854,False,292,,,False,1.1484558749943972
winding_q3,3,leaky_relu,,True,5,5,18,0.935,False,130,,,False,1.148063083179295
winding_q3,3,leaky_relu,,True,5,5,19,0.92,False,160,,,False,1.1559217919129878
winding_q3,3,leaky_relu,,True,5,6,0,0.934,False,132,,,False,1.1523727499879897
winding_q3,3,leaky_relu,,True,5,6,1,0.9795,False,41,,,False,1.1412104999180883
winding_q3,3,leaky_relu,,True,5,6,2,0.9875,False,25,,,False,1.146672209026292
winding_q3,3,leaky_relu,,True,5,6,3,0.9945,False,11,,,False,1.1608655001036823
winding_q3,3,leaky_relu,,True,5,6,4,0.951,False,98,,,False,1.1436135421972722
winding_q3,3,leaky_relu,,True,5,6,5,0.9995,False,1,,,False,1.1403851250652224
winding_q3,3,leaky_relu,,True,5,6,6,0.904,False,192,,,False,1.1427570001687855
winding_q3,3,leaky_relu,,True,5,6,7,0.9965,False,7,,,False,1.160335207823664
winding_q3,3,leaky_relu,,True,5,6,8,1.0,True,0,35.0,-6.151554584503174,False,1.3187505840323865
winding_q3,3,leaky_relu,,True,5,6,9,1.0,True,0,1.0,-0.9956932663917542,False,1.3123289160430431
winding_q3,3,leaky_relu,,True,5,6,10,0.9635,False,73,,,False,1.1484324999619275
winding_q3,3,leaky_relu,,True,5,6,11,0.9765,False,47,,,False,1.1574957091361284
winding_q3,3,leaky_relu,,True,5,6,12,0.9375,False,125,,,False,1.155005290871486
winding_q3,3,leaky_relu,,True,5,6,13,0.933,False,134,,,False,1.1474270420148969
winding_q3,3,leaky_relu,,True,5,6,14,0.9965,False,7,,,False,1.1439588330686092
winding_q3,3,leaky_relu,,True,5,6,15,0.9985,False,3,,,False,1.1481307081412524
winding_q3,3,leaky_relu,,True,5,6,16,0.912,False,176,,,False,1.1593824580777436
winding_q3,3,leaky_relu,,True,5,6,17,0.954,False,92,,,False,1.1422539171762764
winding_q3,3,leaky_relu,,True,5,6,18,0.999,False,2,,,False,1.1410889581311494
winding_q3,3,leaky_relu,,True,5,6,19,0.9975,False,5,,,False,1.142661791993305
winding_q3,3,gelu,,False,5,3,0,0.9235,False,153,,,False,1.2666402501054108
winding_q3,3,gelu,,False,5,3,1,0.9945,False,11,,,False,1.2789094168692827
winding_q3,3,gelu,,False,5,3,2,0.8835,False,233,,,False,1.2752907080575824
winding_q3,3,gelu,,False,5,3,3,0.932,False,136,,,False,1.2773667077999562
winding_q3,3,gelu,,False,5,3,4,0.923,False,154,,,False,1.2793987500481308
winding_q3,3,gelu,,False,5,3,5,0.951,False,98,,,False,1.2633966249413788
winding_q3,3,gelu,,False,5,3,6,0.942,False,116,,,False,1.2631155829876661
winding_q3,3,gelu,,False,5,3,7,0.9215,False,157,,,False,1.2701775829773396
winding_q3,3,gelu,,False,5,3,8,0.8835,False,233,,,False,1.2485987499821931
winding_q3,3,gelu,,False,5,3,9,0.9355,False,129,,,False,1.2661852079909295
winding_q3,3,gelu,,False,5,3,10,0.897,False,206,,,False,1.2479117498733103
winding_q3,3,gelu,,False,5,3,11,0.912,False,176,,,False,1.273791000014171
winding_q3,3,gelu,,False,5,3,12,0.952,False,96,,,False,1.2724186249542981
winding_q3,3,gelu,,False,5,3,13,0.916,False,168,,,False,1.246141416952014
winding_q3,3,gelu,,False,5,3,14,0.9325,False,135,,,False,1.2431630841456354
winding_q3,3,gelu,,False,5,3,15,0.9035,False,193,,,False,1.277286458062008
winding_q3,3,gelu,,False,5,3,16,0.9175,False,165,,,False,1.2690572089049965
winding_q3,3,gelu,,False,5,3,17,0.999,False,2,,,False,1.258235416840762
winding_q3,3,gelu,,False,5,3,18,0.953,False,94,,,False,1.2790593751706183
winding_q3,3,gelu,,False,5,3,19,0.914,False,172,,,False,1.2484584578778595
winding_q3,3,gelu,,False,5,4,0,0.884,False,232,,,False,1.237634165911004
winding_q3,3,gelu,,False,5,4,1,0.998,False,4,,,False,1.2060433339793235
winding_q3,3,gelu,,False,5,4,2,0.9835,False,33,,,False,1.2313287500292063
winding_q3,3,gelu,,False,5,4,3,0.9815,False,37,,,False,1.2172386669553816
winding_q3,3,gelu,,False,5,4,4,1.0,True,0,1.0,-0.13112720847129822,False,1.4020351669751108
winding_q3,3,gelu,,False,5,4,5,0.9945,False,11,,,False,1.214509833836928
winding_q3,3,gelu,,False,5,4,6,0.9965,False,7,,,False,1.2379942911211401
winding_q3,3,gelu,,False,5,4,7,0.9995,False,1,,,False,1.214253333164379
winding_q3,3,gelu,,False,5,4,8,0.983,False,34,,,False,1.2456399998627603
winding_q3,3,gelu,,False,5,4,9,1.0,True,0,8.0,-0.6868626475334167,False,1.3631866669747978
winding_q3,3,gelu,,False,5,4,10,0.999,False,2,,,False,1.2110135841649026
winding_q3,3,gelu,,False,5,4,11,0.9735,False,53,,,False,1.2304489589296281
winding_q3,3,gelu,,False,5,4,12,0.999,False,2,,,False,1.2316183750517666
winding_q3,3,gelu,,False,5,4,13,0.9995,False,1,,,False,1.2279875839594752
winding_q3,3,gelu,,False,5,4,14,1.0,True,0,74.0,-10.835033416748047,False,1.3631644591223449
winding_q3,3,gelu,,False,5,4,15,0.9255,False,149,,,False,1.2236641249619424
winding_q3,3,gelu,,False,5,4,16,0.898,False,204,,,False,1.253875165944919
winding_q3,3,gelu,,False,5,4,17,0.9905,False,19,,,False,1.2086382082197815
winding_q3,3,gelu,,False,5,4,18,0.95,False,100,,,False,1.2167992091272026
winding_q3,3,gelu,,False,5,4,19,0.9995,False,1,,,False,1.2210816671140492
winding_q3,3,gelu,,False,5,5,0,0.9995,False,1,,,False,1.3479120831470937
winding_q3,3,gelu,,False,5,5,1,0.999,False,2,,,False,1.3359165410511196
winding_q3,3,gelu,,False,5,5,2,0.9665,False,67,,,False,1.3409719169139862
winding_q3,3,gelu,,False,5,5,3,1.0,True,0,57.0,-7.66046142578125,False,1.5173365001101047
winding_q3,3,gelu,,False,5,5,4,0.9995,False,1,,,False,1.359868000028655
winding_q3,3,gelu,,False,5,5,5,0.9995,False,1,,,False,1.3418896249495447
winding_q3,3,gelu,,False,5,5,6,1.0,True,0,0.0,2.6148574352264404,True,1.4923934580292553
winding_q3,3,gelu,,False,5,5,7,1.0,True,0,58.0,-3.1443934440612793,False,1.5161629170179367
winding_q3,3,gelu,,False,5,5,8,0.994,False,12,,,False,1.3461350831203163
winding_q3,3,gelu,,False,5,5,9,0.999,False,2,,,False,1.3228041250258684
winding_q3,3,gelu,,False,5,5,10,1.0,True,0,13.0,-1.5324337482452393,False,1.4925822080112994
winding_q3,3,gelu,,False,5,5,11,0.971,False,58,,,False,1.374344791052863
winding_q3,3,gelu,,False,5,5,12,0.999,False,2,,,False,1.4191419167909771
winding_q3,3,gelu,,False,5,5,13,0.999,False,2,,,False,1.3954526670277119
winding_q3,3,gelu,,False,5,5,14,0.998,False,4,,,False,1.3932418341282755
winding_q3,3,gelu,,False,5,5,15,1.0,True,0,4.0,-1.9787365198135376,False,1.5120658751111478
winding_q3,3,gelu,,False,5,5,16,1.0,True,0,122.0,-6.062880992889404,False,1.4866396659053862
winding_q3,3,gelu,,False,5,5,17,0.999,False,2,,,False,1.4382405830547214
winding_q3,3,gelu,,False,5,5,18,1.0,True,0,0.0,3.4951419830322266,True,1.5689057079143822
winding_q3,3,gelu,,False,5,5,19,0.998,False,4,,,False,1.5999297078233212
winding_q3,3,gelu,,False,5,6,0,1.0,True,0,11.0,-4.962047576904297,False,1.6002621671650559
winding_q3,3,gelu,,False,5,6,1,1.0,True,0,5.0,-1.0783991813659668,False,1.548300040885806
winding_q3,3,gelu,,False,5,6,2,1.0,True,0,0.0,0.08400282263755798,True,1.5312597500160336
winding_q3,3,gelu,,False,5,6,3,1.0,True,0,0.0,5.014115333557129,True,1.5234312911052257
winding_q3,3,gelu,,False,5,6,4,1.0,True,0,0.0,2.31656813621521,True,1.5470332920085639
winding_q3,3,gelu,,False,5,6,5,1.0,True,0,0.0,1.0407657623291016,True,1.545121458126232
winding_q3,3,gelu,,False,5,6,6,1.0,True,0,15.0,-2.316246509552002,False,1.6086064579430968
winding_q3,3,gelu,,False,5,6,7,1.0,True,0,0.0,4.17457914352417,True,1.7416910422034562
winding_q3,3,gelu,,False,5,6,8,1.0,True,0,0.0,1.2953178882598877,True,1.5947190830484033
winding_q3,3,gelu,,False,5,6,9,0.5675,False,865,,,False,1.4149914579465985
winding_q3,3,gelu,,False,5,6,10,1.0,True,0,0.0,2.043900489807129,True,1.5458334158174694
winding_q3,3,gelu,,False,5,6,11,1.0,True,0,14.0,-1.3699287176132202,False,1.5375580410473049
winding_q3,3,gelu,,False,5,6,12,0.9995,False,1,,,False,1.3824836248531938
winding_q3,3,gelu,,False,5,6,13,1.0,True,0,0.0,1.2543480396270752,True,1.5556159589905292
winding_q3,3,gelu,,False,5,6,14,0.99,False,20,,,False,1.4250992080196738
winding_q3,3,gelu,,False,5,6,15,1.0,True,0,0.0,2.4437320232391357,True,1.624156791018322
winding_q3,3,gelu,,False,5,6,16,1.0,True,0,26.0,-3.231329917907715,False,1.5301332080271095
winding_q3,3,gelu,,False,5,6,17,1.0,True,0,0.0,3.521472930908203,True,1.5750830408651382
winding_q3,3,gelu,,False,5,6,18,0.9995,False,1,,,False,1.369657542090863
winding_q3,3,gelu,,False,5,6,19,0.996,False,8,,,False,1.3908208750654012
winding_q3,3,sin_family,2.0,False,5,3,0,0.974,False,52,,,False,1.3295129579491913
winding_q3,3,sin_family,2.0,False,5,3,1,0.9245,False,151,,,False,1.3393648751080036
winding_q3,3,sin_family,2.0,False,5,3,2,0.91,False,180,,,False,1.3340400829911232
winding_q3,3,sin_family,2.0,False,5,3,3,0.984,False,32,,,False,1.323419458931312
winding_q3,3,sin_family,2.0,False,5,3,4,0.9375,False,125,,,False,1.3469421670306474
winding_q3,3,sin_family,2.0,False,5,3,5,1.0,True,0,31.0,-3.6761465072631836,False,1.4964725421741605
winding_q3,3,sin_family,2.0,False,5,3,6,0.884,False,232,,,False,1.3160280419979244
winding_q3,3,sin_family,2.0,False,5,3,7,0.9145,False,171,,,False,1.324328290997073
winding_q3,3,sin_family,2.0,False,5,3,8,0.982,False,36,,,False,1.3397489581257105
winding_q3,3,sin_family,2.0,False,5,3,9,0.9075,False,185,,,False,1.3235573340207338
winding_q3,3,sin_family,2.0,False,5,3,10,0.993,False,14,,,False,1.329147458076477
winding_q3,3,sin_family,2.0,False,5,3,11,0.92,False,160,,,False,1.3498379171360284
winding_q3,3,sin_family,2.0,False,5,3,12,0.917,False,166,,,False,1.3658540409523994
winding_q3,3,sin_family,2.0,False,5,3,13,0.9975,False,5,,,False,1.3455172921530902
winding_q3,3,sin_family,2.0,False,5,3,14,0.9445,False,111,,,False,1.3121142499148846
winding_q3,3,sin_family,2.0,False,5,3,15,0.917,False,166,,,False,1.3268273752182722
winding_q3,3,sin_family,2.0,False,5,3,16,1.0,True,0,49.0,-6.733036041259766,False,1.510139875113964
winding_q3,3,sin_family,2.0,False,5,3,17,0.916,False,168,,,False,1.3408585411962122
winding_q3,3,sin_family,2.0,False,5,3,18,0.908,False,184,,,False,1.3247269589919597
winding_q3,3,sin_family,2.0,False,5,3,19,0.9955,False,9,,,False,1.3415813751053065
winding_q3,3,sin_family,2.0,False,5,4,0,0.999,False,2,,,False,1.3232972919940948
winding_q3,3,sin_family,2.0,False,5,4,1,1.0,True,0,0.0,0.9952825307846069,True,1.478080167202279
winding_q3,3,sin_family,2.0,False,5,4,2,1.0,True,0,0.0,1.6080631017684937,True,1.4885967918671668
winding_q3,3,sin_family,2.0,False,5,4,3,0.9995,False,1,,,False,1.3379323750268668
winding_q3,3,sin_family,2.0,False,5,4,4,0.9995,False,1,,,False,1.3124430410098284
winding_q3,3,sin_family,2.0,False,5,4,5,0.999,False,2,,,False,1.31817058310844
winding_q3,3,sin_family,2.0,False,5,4,6,1.0,True,0,0.0,2.6384897232055664,True,1.468834500061348
winding_q3,3,sin_family,2.0,False,5,4,7,1.0,True,0,0.0,0.18848949670791626,True,1.5200223750434816
winding_q3,3,sin_family,2.0,False,5,4,8,0.976,False,48,,,False,1.3070855410769582
winding_q3,3,sin_family,2.0,False,5,4,9,1.0,True,0,2.0,-0.3154352903366089,False,1.4941439589019865
winding_q3,3,sin_family,2.0,False,5,4,10,0.999,False,2,,,False,1.3613331250380725
winding_q3,3,sin_family,2.0,False,5,4,11,1.0,True,0,0.0,1.009324073791504,True,1.464080167002976
winding_q3,3,sin_family,2.0,False,5,4,12,0.9995,False,1,,,False,1.3730172079522163
winding_q3,3,sin_family,2.0,False,5,4,13,1.0,True,0,0.0,0.7818787693977356,True,1.5360738330055028
winding_q3,3,sin_family,2.0,False,5,4,14,1.0,True,0,0.0,1.7470864057540894,True,1.500037457793951
winding_q3,3,sin_family,2.0,False,5,4,15,0.9995,False,1,,,False,1.3116017079446465
winding_q3,3,sin_family,2.0,False,5,4,16,0.9995,False,1,,,False,1.3097251658327878
winding_q3,3,sin_family,2.0,False,5,4,17,1.0,True,0,1.0,-0.11890244483947754,False,1.4915011250413954
winding_q3,3,sin_family,2.0,False,5,4,18,0.997,False,6,,,False,1.32922275015153
winding_q3,3,sin_family,2.0,False,5,4,19,0.998,False,4,,,False,1.338333500083536
winding_q3,3,sin_family,2.0,False,5,5,0,1.0,True,0,0.0,1.2437750101089478,True,1.6205244578886777
winding_q3,3,sin_family,2.0,False,5,5,1,1.0,True,0,0.0,0.6854437589645386,True,1.6065371672157198
winding_q3,3,sin_family,2.0,False,5,5,2,1.0,True,0,0.0,4.1494598388671875,True,1.5946292919106781
winding_q3,3,sin_family,2.0,False,5,5,3,1.0,True,0,0.0,0.28955408930778503,True,1.6079149169381708
winding_q3,3,sin_family,2.0,False,5,5,4,1.0,True,0,0.0,0.14401030540466309,True,1.612861790927127
winding_q3,3,sin_family,2.0,False,5,5,5,1.0,True,0,0.0,3.0831098556518555,True,1.6084508339408785
winding_q3,3,sin_family,2.0,False,5,5,6,1.0,True,0,36.0,-4.1891655921936035,False,1.6196459589991719
winding_q3,3,sin_family,2.0,False,5,5,7,1.0,True,0,8.0,-1.3133572340011597,False,1.6403006250038743
winding_q3,3,sin_family,2.0,False,5,5,8,1.0,True,0,0.0,3.803673505783081,True,1.601513708010316
winding_q3,3,sin_family,2.0,False,5,5,9,1.0,True,0,30.0,-2.6770882606506348,False,1.6144254580140114
winding_q3,3,sin_family,2.0,False,5,5,10,1.0,True,0,0.0,3.3779497146606445,True,1.6558380830101669
winding_q3,3,sin_family,2.0,False,5,5,11,1.0,True,0,0.0,4.723038673400879,True,1.6088392501696944
winding_q3,3,sin_family,2.0,False,5,5,12,1.0,True,0,0.0,3.253882884979248,True,1.619411415886134
winding_q3,3,sin_family,2.0,False,5,5,13,1.0,True,0,5.0,-1.1629023551940918,False,1.632660208037123
winding_q3,3,sin_family,2.0,False,5,5,14,1.0,True,0,0.0,2.82057523727417,True,1.6003876249305904
winding_q3,3,sin_family,2.0,False,5,5,15,1.0,True,0,0.0,2.131998300552368,True,1.6073559999931604
winding_q3,3,sin_family,2.0,False,5,5,16,1.0,True,0,0.0,1.6197797060012817,True,1.6423191670328379
winding_q3,3,sin_family,2.0,False,5,5,17,0.999,False,2,,,False,1.4525252089370042
winding_q3,3,sin_family,2.0,False,5,5,18,1.0,True,0,3.0,-0.2067563533782959,False,1.6058113749604672
winding_q3,3,sin_family,2.0,False,5,5,19,0.9995,False,1,,,False,1.4475527910981327
winding_q3,3,sin_family,2.0,False,5,6,0,1.0,True,0,0.0,3.3665313720703125,True,1.666779417078942
winding_q3,3,sin_family,2.0,False,5,6,1,1.0,True,0,0.0,3.7940733432769775,True,1.6527714999392629
winding_q3,3,sin_family,2.0,False,5,6,2,0.999,False,2,,,False,1.4921487499959767
