A,source,type,dmu,var,max_abs_alpha_over_A,t,G_lo,G_hi,G_n
40.0,search,single_unit,0.9999999959037196,0.7499999959036563,0.999999999999263,-1.0,-2.2482401051959755e-07,-2.2482401051959755e-07,-2.2482401051959755e-07
40.0,search,pair,0.9999999959037196,0.7499999959037225,0.9999999999998261,-6.677916316014562e-19,-2.248312578334577e-07,-2.248312578334577e-07,-2.248312578334577e-07
40.0,search,pair,0.9999999959037196,0.7499999959037197,1.0,3.550895775971592e-18,-2.248309740604526e-07,-2.248309740604526e-07,-2.248309740604526e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959037191,0.9999999999999474,-1.0,-2.2483090322822363e-07,-2.2483090322822363e-07,-2.2483090322822363e-07
40.0,search,pair,0.9999999959037196,0.7499999959037206,0.9999999999999958,-2.7445690475174983e-17,-2.2483108541582197e-07,-2.2483108541582197e-07,-2.2483108541582197e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959037349,0.9999999999991964,-1.0,-2.2483261663541754e-07,-2.2483261663541754e-07,-2.2483261663541754e-07
40.0,search,single_unit,0.9999999959037195,0.749999995903705,0.9999999999984992,-1.0,-2.2482938843992883e-07,-2.2482938843992883e-07,-2.2482938843992883e-07
40.0,search,single_unit,0.9999999959037195,0.749999995903719,0.9999999999999989,-1.0,-2.2483088635283366e-07,-2.2483088635283366e-07,-2.2483088635283366e-07
40.0,search,pair,0.9999999959037196,0.7499999959037197,1.0,-4.463095593910824e-17,-2.2483097605885405e-07,-2.2483097605885405e-07,-2.2483097605885405e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959037268,0.9999999999847589,1.0,-2.2483175543541734e-07,-2.2483175543541734e-07,-2.2483175543541734e-07
40.0,search,pair,0.9999999959037196,0.7499999959037212,0.9999999999999989,-2.5884089938613098e-17,-2.2483114614502142e-07,-2.2483114614502142e-07,-2.2483114614502142e-07
40.0,search,pair,0.9999999959037196,0.7499999959037191,0.9999999999999962,2.9804360247174844e-17,-2.2483091643987763e-07,-2.2483091643987763e-07,-2.2483091643987763e-07
40.0,search,pair,0.9999999959037196,0.7499999959037197,1.0,-1.357463630757743e-17,-2.2483097494863102e-07,-2.2483097494863102e-07,-2.2483097494863102e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959037196,0.9999999999997776,-1.0,-2.24830965400713e-07,-2.24830965400713e-07,-2.24830965400713e-07
40.0,search,single_unit,0.9999999959037195,0.74999999590372,0.9999999999998364,1.0,-2.2483100847736637e-07,-2.2483100847736637e-07,-2.2483100847736637e-07
40.0,search,pair,0.9999999959037196,0.7499999959037206,0.9999999999999943,-9.077787838537906e-18,-2.2483108352844283e-07,-2.2483108352844283e-07,-2.2483108352844283e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959038132,0.9999999999220698,1.0,-2.2484124329036348e-07,-2.2484124329036348e-07,-2.2484124329036348e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959037547,0.9999999999995544,1.0,-2.2483483075319555e-07,-2.2483483075319555e-07,-2.2483483075319555e-07
40.0,search,single_unit,0.9999999959037195,0.74999999590368,0.9999999999999101,1.0,-2.2482661155009964e-07,-2.2482661155009964e-07,-2.2482661155009964e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959037524,0.9999999999918046,1.0,-2.2483457551292219e-07,-2.2483457551292219e-07,-2.2483457551292219e-07
40.0,search,single_unit,0.9999999959037196,0.74999999590372,0.9999999999999923,1.0,-2.2483102157799806e-07,-2.2483102157799806e-07,-2.2483102157799806e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959037175,0.9999999999998629,1.0,-2.248307308105879e-07,-2.248307308105879e-07,-2.248307308105879e-07
40.0,search,pair,0.9999999959037196,0.7499999959037197,0.9999999999999998,3.4350490601247004e-18,-2.2483097605885405e-07,-2.2483097605885405e-07,-2.2483097605885405e-07
40.0,search,pair,0.9999999959037196,0.7499999959037196,1.0,1.5721678383480838e-17,-2.2483096684400294e-07,-2.2483096684400294e-07,-2.2483096684400294e-07
40.0,search,pair,0.9999999959037196,0.7499999959037197,0.9999999999999994,1.8263624720057316e-17,-2.2483097084080583e-07,-2.2483097084080583e-07,-2.2483097084080583e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959037126,0.9999999999989907,1.0,-2.248302068963426e-07,-2.248302068963426e-07,-2.248302068963426e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959036893,0.9999999999998377,1.0,-2.2482763906150893e-07,-2.2482763906150893e-07,-2.2482763906150893e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959037298,0.9999999999895735,1.0,-2.2483207118284554e-07,-2.2483207118284554e-07,-2.2483207118284554e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959037185,0.9999999999999363,1.0,-2.248308342833738e-07,-2.248308342833738e-07,-2.248308342833738e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959036375,0.9999999999994863,1.0,-2.248219751477265e-07,-2.248219751477265e-07,-2.248219751477265e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959037202,0.9999999999969645,-1.0,-2.2483102568582325e-07,-2.2483102568582325e-07,-2.2483102568582325e-07
40.0,search,single_unit,0.9999999959037195,0.749999995903739,0.9999999999999639,-1.0,-2.2483308137477565e-07,-2.2483308137477565e-07,-2.2483308137477565e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959037191,1.0,1.0,-2.2483090089675528e-07,-2.2483090089675528e-07,-2.2483090089675528e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959036892,0.9999999999839077,-1.0,-2.2482762318531968e-07,-2.2482762318531968e-07,-2.2482762318531968e-07
40.0,search,pair,0.9999999959037197,0.7499999959037024,0.9999999999967562,-2.2445587972970904e-17,-2.248290669193409e-07,-2.248290669193409e-07,-2.248290669193409e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959035796,0.9999999999295085,-1.0,-2.2481561179343856e-07,-2.2481561179343856e-07,-2.2481561179343856e-07
40.0,search,pair,0.9999999959037196,0.7499999959037202,0.999999999999998,6.2570280324162145e-18,-2.24831027795247e-07,-2.24831027795247e-07,-2.24831027795247e-07
40.0,search,single_unit,0.9999999959037195,0.749999995903742,0.9999999999898991,-1.0,-2.2483343919965648e-07,-2.2483343919965648e-07,-2.2483343919965648e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959037149,0.9999999999997471,-1.0,-2.2483045647447852e-07,-2.2483045647447852e-07,-2.2483045647447852e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959036643,0.9999999999897152,1.0,-2.2482488559738556e-07,-2.2482488559738556e-07,-2.2482488559738556e-07
40.0,search,pair,0.9999999959037197,0.7499999959037064,0.9999999999999588,-4.949715928701138e-17,-2.2482953310198894e-07,-2.2482953310198894e-07,-2.2482953310198894e-07
40.0,search,pair,0.9999999959037196,0.7499999959037196,0.9999999999999799,9.785939708499687e-19,-2.2483095918346407e-07,-2.2483095918346407e-07,-2.2483095918346407e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959037076,0.9999999999694165,-1.0,-2.2482965533754395e-07,-2.2482965533754395e-07,-2.2482965533754395e-07
40.0,search,pair,0.9999999959037196,0.7499999959037196,1.0,-3.896767291133715e-17,-2.248309645125346e-07,-2.248309645125346e-07,-2.248309645125346e-07
40.0,search,pair,0.9999999959037196,0.7499999959037198,0.9999999999999997,-1.0085201341342567e-17,-2.2483099459957856e-07,-2.2483099459957856e-07,-2.2483099459957856e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959037266,0.999999999999752,-1.0,-2.248317401143396e-07,-2.248317401143396e-07,-2.248317401143396e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959037225,0.9999999999982325,-1.0,-2.248312584995915e-07,-2.248312584995915e-07,-2.248312584995915e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959035591,0.9999999999373559,-1.0,-2.2481334427393307e-07,-2.2481334427393307e-07,-2.2481334427393307e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959037187,1.0,-1.0,-2.248308658137077e-07,-2.248308658137077e-07,-2.248308658137077e-07
40.0,search,single_unit,0.9999999959037194,0.7499999959037162,0.9999999999959617,-1.0,-2.248305948082674e-07,-2.248305948082674e-07,-2.248305948082674e-07
40.0,search,single_unit,0.9999999959037195,0.749999995903702,0.999999999997384,-1.0,-2.2482903871967608e-07,-2.2482903871967608e-07,-2.2482903871967608e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959037226,0.9999999999994695,-1.0,-2.2483127470884767e-07,-2.2483127470884767e-07,-2.2483127470884767e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959037504,0.9999999999948692,-1.0,-2.2483434847231365e-07,-2.2483434847231365e-07,-2.2483434847231365e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959035785,0.9999999999258087,-1.0,-2.2481548822561592e-07,-2.2481548822561592e-07,-2.2481548822561592e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959036288,0.9999999999268795,-1.0,-2.2482099504284037e-07,-2.2482099504284037e-07,-2.2482099504284037e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959037135,0.999999999996181,1.0,-2.248303025975673e-07,-2.248303025975673e-07,-2.248303025975673e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959037486,0.9999999999301517,1.0,-2.2483413242291306e-07,-2.2483413242291306e-07,-2.2483413242291306e-07
40.0,search,single_unit,0.9999999958708797,0.749999995929157,0.9995497171662715,-1.0,-2.32941713251833e-07,-2.32941713251833e-07,-2.32941713251833e-07
40.0,search,single_unit,0.9999999959037194,0.7499999959036954,0.9999999999382467,-1.0,-2.248283001993201e-07,-2.248283001993201e-07,-2.248283001993201e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959037105,0.9999999999992589,1.0,-2.2482995387651528e-07,-2.2482995387651528e-07,-2.2482995387651528e-07
40.0,search,pair,0.9999999959037196,0.7499999959037182,0.9999999999999869,4.3005527721770155e-17,-2.2483081785207304e-07,-2.2483081785207304e-07,-2.2483081785207304e-07
40.0,search,pair,0.9999999959037196,0.7499999959037125,0.9999999999999651,-8.212572175754202e-17,-2.248301937957109e-07,-2.248301937957109e-07,-2.248301937957109e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959037972,0.9999999999627309,-1.0,-2.24839458828896e-07,-2.24839458828896e-07,-2.24839458828896e-07
40.0,search,pair,0.9999999959037196,0.7499999959037196,0.9999999999999979,1.8875656129228148e-17,-2.2483095918346407e-07,-2.2483095918346407e-07,-2.2483095918346407e-07
40.0,search,single_unit,0.9999999959037195,0.74999999590375,0.9999999999865702,-1.0,-2.248342780841739e-07,-2.248342780841739e-07,-2.248342780841739e-07
40.0,search,single_unit,0.9999999959037195,0.749999995903724,0.9999999999999662,-1.0,-2.2483143036211573e-07,-2.2483143036211573e-07,-2.2483143036211573e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959035877,0.9999999999984637,1.0,-2.2481648043193303e-07,-2.2481648043193303e-07,-2.2481648043193303e-07
40.0,search,pair,0.9999999959037196,0.7499999959037196,1.0,5.511870762799753e-18,-2.248309650676461e-07,-2.248309650676461e-07,-2.248309650676461e-07
40.0,search,single_unit,0.9999999959037194,0.749999995903647,0.999999999998782,-1.0,-2.2482296568870908e-07,-2.2482296568870908e-07,-2.2482296568870908e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959037191,0.9999999999999624,1.0,-2.2483089201497108e-07,-2.2483089201497108e-07,-2.2483089201497108e-07
40.0,search,single_unit,0.9999999959037196,0.749999995903719,0.9999999999999829,1.0,-2.2483088268909768e-07,-2.2483088268909768e-07,-2.2483088268909768e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959036159,0.9999999999618943,1.0,-2.2481957129283359e-07,-2.2481957129283359e-07,-2.2481957129283359e-07
40.0,search,single_unit,0.9999999959037194,0.7499999959037146,0.9999999999999103,-1.0,-2.248304238339216e-07,-2.248304238339216e-07,-2.248304238339216e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959036076,0.9999999999966904,1.0,-2.2481866257528793e-07,-2.2481866257528793e-07,-2.2481866257528793e-07
40.0,search,pair,0.9999999959037196,0.7499999959037197,1.0,-9.544690788947529e-18,-2.2483097184000655e-07,-2.2483097184000655e-07,-2.2483097184000655e-07
40.0,search,pair,0.9999999959037196,0.7499999959037207,1.0,7.936838055277406e-20,-2.2483105321935426e-07,-2.2483105321935426e-07,-2.2483105321935426e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959036989,0.999999999992841,-1.0,-2.2482869432849384e-07,-2.2482869432849384e-07,-2.2482869432849384e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959036859,0.9999999999769027,1.0,-2.2482728290196263e-07,-2.2482728290196263e-07,-2.2482728290196263e-07
40.0,search,pair,0.9999999959037196,0.7499999959037909,0.9999999999907974,2.6317689341106733e-16,-2.2483881700896546e-07,-2.2483881700896546e-07,-2.2483881700896546e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959037182,0.9999999999986884,1.0,-2.248308110797126e-07,-2.248308110797126e-07,-2.248308110797126e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959037305,0.9999999999889031,1.0,-2.2483215689206304e-07,-2.2483215689206304e-07,-2.2483215689206304e-07
40.0,search,pair,0.9999999959037196,0.74999999590372,0.9999999999999998,1.9631936901269454e-17,-2.248310059238534e-07,-2.248310059238534e-07,-2.248310059238534e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959037159,0.9999999999999976,1.0,-2.2483057005029394e-07,-2.2483057005029394e-07,-2.2483057005029394e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959036802,0.9999999999998852,-1.0,-2.2482665407164149e-07,-2.2482665407164149e-07,-2.2482665407164149e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959037187,0.9999999999999971,1.0,-2.2483085804214653e-07,-2.2483085804214653e-07,-2.2483085804214653e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959037182,0.9999999999999856,-1.0,-2.2483082595670112e-07,-2.2483082595670112e-07,-2.2483082595670112e-07
40.0,search,pair,0.9999999959037196,0.7499999959037207,0.9999999999999984,1.1085700874502837e-17,-2.2483105732717945e-07,-2.2483105732717945e-07,-2.2483105732717945e-07
40.0,search,pair,0.9999999959037196,0.7499999959037216,0.9999999999999897,5.2827170509405054e-17,-2.2483115147409194e-07,-2.2483115147409194e-07,-2.2483115147409194e-07
40.0,search,pair,0.9999999959037196,0.7499999959037201,0.9999999999999998,2.2287964185130693e-17,-2.248310237984441e-07,-2.248310237984441e-07,-2.248310237984441e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959037182,0.9999999999995566,1.0,-2.2483082373625507e-07,-2.2483082373625507e-07,-2.2483082373625507e-07
40.0,search,pair,0.9999999959037196,0.7499999959037197,1.0,-4.9790073135430834e-17,-2.2483097605885405e-07,-2.2483097605885405e-07,-2.2483097605885405e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959037005,0.9999999999532816,-1.0,-2.24828872408267e-07,-2.24828872408267e-07,-2.24828872408267e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959035322,0.9999999999488829,1.0,-2.2481038208788107e-07,-2.2481038208788107e-07,-2.2481038208788107e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959037201,0.9999999999993763,-1.0,-2.2483101635994984e-07,-2.2483101635994984e-07,-2.2483101635994984e-07
40.0,search,single_unit,0.9999999959037194,0.7499999959038839,0.9999999999650513,-1.0,-2.2484898454244728e-07,-2.2484898454244728e-07,-2.2484898454244728e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959037155,0.9999999999999994,-1.0,-2.2483049899602037e-07,-2.2483049899602037e-07,-2.2483049899602037e-07
40.0,search,single_unit,0.9999999959037194,0.7499999959036984,0.999999999997177,1.0,-2.2482864170392247e-07,-2.2482864170392247e-07,-2.2482864170392247e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959037035,0.9999999999984069,1.0,-2.2482919559418946e-07,-2.2482919559418946e-07,-2.2482919559418946e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959037185,0.9999999999992811,1.0,-2.2483083339519538e-07,-2.2483083339519538e-07,-2.2483083339519538e-07
40.0,search,pair,0.9999999959037196,0.7499999959037196,0.9999999999999993,-1.484456132546417e-17,-2.2483096695502525e-07,-2.2483096695502525e-07,-2.2483096695502525e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959037169,0.9999999999998849,1.0,-2.2483067119161149e-07,-2.2483067119161149e-07,-2.2483067119161149e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959037104,0.9999999999999852,1.0,-2.2482995232220304e-07,-2.2482995232220304e-07,-2.2482995232220304e-07
40.0,search,pair,0.9999999959037196,0.7499999959037196,0.9999999999999909,2.4589174192814626e-17,-2.2483095918346407e-07,-2.2483095918346407e-07,-2.2483095918346407e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959037187,0.999999999999455,1.0,-2.2483086481450698e-07,-2.2483086481450698e-07,-2.2483086481450698e-07
40.0,search,pair,0.9999999959037196,0.7499999959037198,0.9999999999999793,2.8113066677920247e-17,-2.2483099337833323e-07,-2.2483099337833323e-07,-2.2483099337833323e-07
40.0,search,pair,0.9999999959037197,0.7499999959037237,0.999999999999827,4.984337544572747e-17,-2.2483140516005307e-07,-2.2483140516005307e-07,-2.2483140516005307e-07
40.0,search,pair,0.9999999959037196,0.7499999959037191,0.9999999999999989,-1.6686035749990146e-17,-2.2483089912039844e-07,-2.2483089912039844e-07,-2.2483089912039844e-07
40.0,search,pair,0.9999999959037197,0.7499999959037322,0.9999999999999742,-1.6612431139503186e-18,-2.24832371609196e-07,-2.24832371609196e-07,-2.24832371609196e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959035862,0.9999999999309871,1.0,-2.2481632422355347e-07,-2.2481632422355347e-07,-2.2481632422355347e-07
40.0,search,pair,0.9999999959037196,0.7499999959037198,1.0,-2.2312841435442863e-17,-2.2483099082482028e-07,-2.2483099082482028e-07,-2.2483099082482028e-07
40.0,search,single_unit,0.9999999959037195,0.74999999590368,0.9999999999996427,-1.0,-2.2482663364353783e-07,-2.2482663364353783e-07,-2.2482663364353783e-07
40.0,search,pair,0.9999999959037196,0.7499999959037196,1.0,1.1179219653106702e-17,-2.2483095918346407e-07,-2.2483095918346407e-07,-2.2483095918346407e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959037197,0.9999999999999412,-1.0,-2.2483097295022958e-07,-2.2483097295022958e-07,-2.2483097295022958e-07
40.0,search,single_unit,0.9999999959037195,0.749999995903783,0.999999999973259,1.0,-2.2483790684812988e-07,-2.2483790684812988e-07,-2.2483790684812988e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959038497,0.9999999999655484,-1.0,-2.2484525774579822e-07,-2.2484525774579822e-07,-2.2484525774579822e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959037382,0.999999999935538,1.0,-2.2483299999542794e-07,-2.2483299999542794e-07,-2.2483299999542794e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959036877,0.9999999999958391,-1.0,-2.2482746364627104e-07,-2.2482746364627104e-07,-2.2482746364627104e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959037439,0.9999999999967472,1.0,-2.2483362405179008e-07,-2.2483362405179008e-07,-2.2483362405179008e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959037216,0.9999999999999807,-1.0,-2.2483115957872002e-07,-2.2483115957872002e-07,-2.2483115957872002e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959036835,0.9999999999649637,1.0,-2.248269883597942e-07,-2.248269883597942e-07,-2.248269883597942e-07
40.0,search,pair,0.9999999959037196,0.7499999959037198,0.9999999999999998,5.0564823551409786e-17,-2.248309959318462e-07,-2.248309959318462e-07,-2.248309959318462e-07
40.0,search,pair,0.9999999959037196,0.7499999959037198,0.9999999999999323,-1.667801819096823e-17,-2.2483099082482028e-07,-2.2483099082482028e-07,-2.2483099082482028e-07
40.0,search,pair,0.9999999958708746,0.7499999958725257,0.9995260094457862,-2.4565041672469703e-16,-2.2672378985344466e-07,-2.2672378985344466e-07,-2.2672378985344466e-07
40.0,search,single_unit,0.9999999959037195,0.74999999590372,0.9999999999999984,-1.0,-2.248310011498944e-07,-2.248310011498944e-07,-2.248310011498944e-07
40.0,search,pair,0.9999999959037196,0.7499999959037198,1.0,1.2875449804874932e-17,-2.2483099404446705e-07,-2.2483099404446705e-07,-2.2483099404446705e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959037055,0.9999999999972907,1.0,-2.2482942818591312e-07,-2.2482942818591312e-07,-2.2482942818591312e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959037299,0.9999999999999908,1.0,-2.2483207950951822e-07,-2.2483207950951822e-07,-2.2483207950951822e-07
40.0,search,single_unit,0.9999999959037194,0.7499999959036979,0.9999999999929081,1.0,-2.2482859729500149e-07,-2.2482859729500149e-07,-2.2482859729500149e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959036026,0.9999999999974166,1.0,-2.2481811878805047e-07,-2.2481811878805047e-07,-2.2481811878805047e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959036268,0.9999999999974836,-1.0,-2.2482078720909016e-07,-2.2482078720909016e-07,-2.2482078720909016e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959036425,0.9999999999994268,1.0,-2.248224753031991e-07,-2.248224753031991e-07,-2.248224753031991e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959035358,0.9999999999994502,1.0,-2.248108031954743e-07,-2.248108031954743e-07,-2.248108031954743e-07
40.0,search,pair,0.9999999959037196,0.7499999959037191,0.9999999999999993,-1.1668797428930234e-17,-2.2483089934244305e-07,-2.2483089934244305e-07,-2.2483089934244305e-07
40.0,search,pair,0.9999999959037196,0.7499999959037187,0.9999999999999993,4.671452731510737e-17,-2.2483086725699764e-07,-2.2483086725699764e-07,-2.2483086725699764e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959037512,0.9999999999989495,1.0,-2.2483442985166135e-07,-2.2483442985166135e-07,-2.2483442985166135e-07
40.0,search,pair,0.9999999959037196,0.7499999959037197,1.0,-1.3664202872771891e-17,-2.2483097605885405e-07,-2.2483097605885405e-07,-2.2483097605885405e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959037048,0.9999999999949744,-1.0,-2.248293323736661e-07,-2.248293323736661e-07,-2.248293323736661e-07
40.0,search,pair,0.9999999959037196,0.7499999959037286,0.9999999999987337,-3.304572725213267e-17,-2.2483196926437188e-07,-2.2483196926437188e-07,-2.2483196926437188e-07
40.0,search,pair,0.9999999959037196,0.7499999959037198,0.9999999999999869,-3.1992995071269706e-17,-2.2483099082482028e-07,-2.2483099082482028e-07,-2.2483099082482028e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959037327,0.9999999999476599,1.0,-2.2483241035597956e-07,-2.2483241035597956e-07,-2.2483241035597956e-07
40.0,search,pair,0.9999999959037196,0.7499999959037189,0.9999999999999988,2.4137304951304283e-17,-2.248308705876667e-07,-2.248308705876667e-07,-2.248308705876667e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959037319,0.9999999999847157,-1.0,-2.248323177633793e-07,-2.248323177633793e-07,-2.248323177633793e-07
40.0,search,pair,0.9999999959029586,0.7499999959030161,0.9999889739897843,3.9999578187108374e-17,-2.248769427337649e-07,-2.248769427337649e-07,-2.248769427337649e-07
40.0,search,pair,0.9999999959037196,0.7499999959037197,0.9999999999999998,1.9316229615079795e-17,-2.2483097605885405e-07,-2.2483097605885405e-07,-2.2483097605885405e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959037014,0.9999999999937218,1.0,-2.2482895067899022e-07,-2.2482895067899022e-07,-2.2482895067899022e-07
40.0,search,single_unit,0.9999999959037196,0.749999995903721,0.9999999999999408,1.0,-2.2483112394056093e-07,-2.2483112394056093e-07,-2.2483112394056093e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959035665,0.9999999999872063,-1.0,-2.2481418060493752e-07,-2.2481418060493752e-07,-2.2481418060493752e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959036623,0.9999999999888016,1.0,-2.2482465189543888e-07,-2.2482465189543888e-07,-2.2482465189543888e-07
40.0,search,single_unit,0.9999999959037196,0.749999995903704,0.9999999999924134,1.0,-2.2482923722755288e-07,-2.2482923722755288e-07,-2.2482923722755288e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959035832,0.9999999999992031,1.0,-2.2481599060153457e-07,-2.2481599060153457e-07,-2.2481599060153457e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959036819,0.9999999999810909,-1.0,-2.248268300419909e-07,-2.248268300419909e-07,-2.248268300419909e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959036195,0.9999999999987775,1.0,-2.2481996087009293e-07,-2.2481996087009293e-07,-2.2481996087009293e-07
40.0,search,pair,0.9999999959037197,0.7499999959037237,0.999999999999947,3.645295640741084e-18,-2.2483140516005307e-07,-2.2483140516005307e-07,-2.2483140516005307e-07
40.0,search,pair,0.9999999959037197,0.7499999959037099,0.9999999999996895,4.0319548931996986e-17,-2.2482990769123745e-07,-2.2482990769123745e-07,-2.2482990769123745e-07
40.0,search,pair,0.9999999959037196,0.7499999959037197,0.9999999999999998,1.826275500061158e-18,-2.2483097628089865e-07,-2.2483097628089865e-07,-2.2483097628089865e-07
40.0,search,single_unit,0.9999999959037194,0.7499999959037161,0.9999999999999879,1.0,-2.2483059280986595e-07,-2.2483059280986595e-07,-2.2483059280986595e-07
40.0,search,pair,0.9999999959037196,0.7499999959037187,0.9999999999999958,8.897536080925464e-18,-2.24830861150771e-07,-2.24830861150771e-07,-2.24830861150771e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959037187,0.9999999999997533,1.0,-2.2483086459246238e-07,-2.2483086459246238e-07,-2.2483086459246238e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959037167,0.9999999999999483,-1.0,-2.2483064154865673e-07,-2.2483064154865673e-07,-2.2483064154865673e-07
40.0,search,single_unit,0.9999999959037195,0.7499999959037812,0.9999999999817518,-1.0,-2.2483774264614453e-07,-2.2483774264614453e-07,-2.2483774264614453e-07
40.0,search,pair,0.9999999959037196,0.7499999959037111,0.999999999999939,2.1353724753287745e-17,-2.248300314811047e-07,-2.248300314811047e-07,-2.248300314811047e-07
40.0,search,pair,0.9999999959037196,0.7499999959037187,0.9999999999999968,5.080606889035892e-18,-2.248308605956595e-07,-2.248308605956595e-07,-2.248308605956595e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959037191,0.9999999999999979,1.0,-2.2483090034164377e-07,-2.2483090034164377e-07,-2.2483090034164377e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959037299,0.9999999999999318,-1.0,-2.24832077955206e-07,-2.24832077955206e-07,-2.24832077955206e-07
40.0,search,pair,0.9999999959037196,0.7499999959037196,0.9999999999999998,-5.692468172227269e-19,-2.2483095918346407e-07,-2.2483095918346407e-07,-2.2483095918346407e-07
40.0,search,pair,0.9999999959037196,0.7499999959037196,1.0,1.2859715637614345e-17,-2.2483097039671662e-07,-2.2483097039671662e-07,-2.2483097039671662e-07
40.0,search,pair,0.9999999959037196,0.7499999959037196,1.0,9.765966779181708e-18,-2.248309648456015e-07,-2.248309648456015e-07,-2.248309648456015e-07
40.0,search,pair,0.9999999959037196,0.7499999959037197,0.9999999999999998,3.856326113274872e-17,-2.2483097628089865e-07,-2.2483097628089865e-07,-2.2483097628089865e-07
40.0,search,single_unit,0.9999999959037196,0.7499999959037196,0.9999999999999908,-1.0,-2.2483095940550868e-07,-2.2483095940550868e-07,-2.2483095940550868e-07
40.0,search,single_unit,0.9999999959037194,0.7499999959037086,0.9999999999936933,1.0,-2.2482976758109174e-07,-2.2482976758109174e-07,-2.2482976758109174e-07
