family,activation,parameter,monotonic,depth,width,seed,train_data_seed,eval_data_seed,passed,final_train_accuracy,final_eval_accuracy,perfect_eval,at_chance,eval_errors,final_train_loss,final_gradient_norm,inactive_unit_fraction,max_steps,learning_rate,initialization_scheme,initialization_gain,duration_seconds
A,sin_family,0.0,True,5,4,3,10003,20003,False,0.683,0.6785,False,False,643,0.48109549283981323,5.7455468640980064e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0252102920785546
A,sin_family,0.0,True,5,4,4,10004,20004,False,0.6505,0.6815,False,False,637,0.5172933340072632,2.9482178916976156e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0461136249359697
A,sin_family,0.0,True,5,4,5,10005,20005,False,0.676,0.662,False,False,676,0.5014553070068359,1.1417218433864631e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0207759588956833
A,sin_family,0.0,True,5,4,6,10006,20006,False,0.665,0.664,False,False,672,0.5038326382637024,2.4900804713763326e-07,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0373595000710338
A,sin_family,0.0,True,5,4,7,10007,20007,False,0.6755,0.6705,False,False,659,0.4960891306400299,2.3432471904533904e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0255155418999493
A,sin_family,0.0,True,5,4,8,10008,20008,False,0.667,0.684,False,False,632,0.4972107410430908,2.768116108615575e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.014063375070691
A,sin_family,0.0,True,5,4,9,10009,20009,False,0.674,0.6715,False,False,657,0.4925004541873932,1.4917393761969958e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.016783291939646
A,sin_family,0.0,True,5,4,10,10010,20010,False,0.6585,0.6885,False,False,623,0.5088799595832825,0.0003480434938340252,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0158928751479834
A,sin_family,0.0,True,5,4,11,10011,20011,False,0.689,0.6825,False,False,635,0.48443207144737244,9.938072831910313e-06,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0152423330582678
A,sin_family,0.0,True,5,4,12,10012,20012,False,0.655,0.675,False,False,650,0.5106667280197144,8.344698021844562e-07,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.015126041136682
