seed,ck_step,level,variant,k,G_4000,placed_4000,dist_4000,w1_4000,b1_4000,G_16000,placed_16000,dist_16000,w1_16000,b1_16000,G_64000,placed_64000,dist_64000,w1_64000,b1_64000,first_hit,settle_step,w2_sign,block4_reproduced_rows,block4_reproduced_all
200002,2863,1.05,preserved,1.3427229579453388,0.01011332523196895,True,0.014813169840348894,0.8407437373803198,-2.464267675484991,0.010220957778969808,True,0.014774097095784831,0.8406570339771363,-2.4643543847386673,0.010113325241524862,True,0.014813169836839465,0.8407437373726228,-2.464267675492688,9.0,24.0,1.0,3258,False
200002,2863,1.05,reset,1.3427229579453388,0.010113325232565806,True,0.014813169839876126,0.8407437373795937,-2.464267675485395,0.010113325664786288,True,0.014813169680988066,0.8407437370312998,-2.46426767583349,0.010113325548623209,True,0.014813169724067503,0.840743737125271,-2.464267675740051,6.0,21.0,1.0,3258,False
200002,2863,1.1,preserved,1.4066621464189264,0.017541858276058697,True,0.0146400688742533,0.8348289982423485,-2.4703515323273657,0.017624671050472607,True,0.014611190834109347,0.8347609252392483,-2.4704195991139857,0.017541583323918974,True,0.01464016563949123,0.8348292241687955,-2.470351306341714,9.0,17.0,1.0,3258,False
200002,2863,1.1,reset,1.4066621464189264,0.01754187998494361,True,0.014640051593058772,0.8348289710356144,-2.4703515472959947,0.01768789712095664,True,0.01458954478585291,0.8347089587736142,-2.4704715825361823,0.017541858297490887,True,0.014640068866709294,0.8348289982247366,-2.470351532344981,5.0,22.0,1.0,3258,False
200002,3357,0.9,preserved,0.9370594270116839,-0.02323558190893138,False,0.015216633647359142,0.861425152597451,-2.4426583324878797,-0.02365756923121687,False,0.01550478646443687,0.8617494398436135,-2.4426277355663992,-0.023657569176009474,False,0.015504786446582016,0.8617494398111412,-2.442627735598871,,,1.0,3258,False
200002,3357,0.9,reset,0.9370594270116839,-0.02365756921980111,False,0.015504786460743243,0.8617494398368986,-2.442627735573111,-0.023657569220886465,False,0.015504786461096327,0.8617494398375378,-2.4426277355724757,-0.02366321227055712,False,0.015506611803170917,0.8617527588731465,-2.4426244159947488,,,1.0,3258,False
200002,3357,0.95,preserved,0.9891182840678884,-0.010737486643629612,False,0.015249804852273181,0.8541154098231466,-2.4504806939259507,-0.010758296188195349,False,0.015264049147651395,0.8541317136149837,-2.450478934663715,-0.010760232362390987,False,0.01526465902275529,0.8541328829216268,-2.4504777764190684,,,1.0,3258,False
200002,3357,0.95,reset,0.9891182840678884,-0.010331914202053483,False,0.015134821241885466,0.853874754288855,-2.4507359625181144,-0.008460288979896369,False,0.014661689562175869,0.8527450285581313,-2.4518686320960033,-0.010758316241439303,False,0.015264055398419516,0.8541317256941073,-2.450478922577216,,,1.0,3258,False
200002,3357,1.0,preserved,1.041177141124093,0.0007823135754732036,True,0.015053159237409722,0.8471560043456263,-2.4576657742611867,0.0007747637538733088,True,0.015055445941154929,0.8471606522222603,-2.457661113354641,0.0007823259706940533,True,0.015053148273348454,0.847155993276801,-2.457665772099116,16.0,63701.0,1.0,3258,False
200002,3357,1.0,reset,1.041177141124093,0.0007786631491217832,True,0.015054261532445375,0.8471582502066107,-2.457663516510767,0.0007879704232598428,True,0.015051435117228736,0.8471525158804877,-2.4576692497103307,0.0017559780976772466,True,0.014778714694961422,0.8465555935065425,-2.4582662771893795,1.0,60001.0,1.0,3258,False
