seed,level,held_s,global_branch,global_G,global_L
200023,0.95,4.7084375000000005,-1,-0.010759958513818724,0.3536606951680292
200023,1.0,4.956250000000001,-1,-0.0021131168023051927,0.3457590758134587
200023,1.05,5.204062500000001,-1,0.0056531913552375634,0.3380546244828438
200023,1.1,5.451875000000001,-1,0.012660518892182893,0.3305388546795352
200024,0.9,4.460625000000001,-1,-0.04586959252636902,0.3366579434006372
200024,0.95,4.7084375000000005,-1,-0.031843577293618974,0.32898781920354814
200024,1.0,4.956250000000001,-1,-0.01930050771514269,0.32152058563318386
200024,1.05,5.204062500000001,-1,-0.008023995774737003,0.31424599458133434
200024,1.1,5.451875000000001,-1,0.0021626138241654935,0.3071551130435377
200025,0.9,4.460625000000001,1,-0.07071562583505075,0.3447900535900875
200025,0.95,4.7084375000000005,1,-0.05585460314357116,0.3372068717762539
200025,1.0,4.956250000000001,1,-0.04466544133752759,0.3298172042453345
200025,1.05,5.204062500000001,1,-0.034907459330819623,0.32261153706765044
200025,1.1,5.451875000000001,1,-0.02608553420710935,0.3155815618902862
200026,0.9,4.460625000000001,-1,-0.025239764117401364,0.3563678543737778
200026,0.95,4.7084375000000005,-1,-0.014914811615641899,0.3485315605666135
200026,1.0,4.956250000000001,-1,-0.005694066617798033,0.3408954905095015
200026,1.05,5.204062500000001,-1,0.002582218827865912,0.3334499124802457
200026,1.1,5.451875000000001,-1,0.010044651958930562,0.3261863002080229
200027,0.9,4.460625000000001,1,-0.04459046956568269,0.34941415174089563
200027,0.95,4.7084375000000005,1,-0.031013044367570686,0.34166369354300363
200027,1.0,4.956250000000001,1,-0.018866135005594753,0.3341120855104269
200027,1.05,5.204062500000001,1,-0.009849508865869439,0.32674957843318464
200027,1.1,5.451875000000001,1,-0.002018401926517477,0.31956765376419455
200028,0.9,4.460625000000001,-1,-0.05779331897338302,0.3427821669359393
200028,0.95,4.7084375000000005,-1,-0.04369994548591727,0.3352565035242718
