a,w2,solved,budget,opt,src,gstar,R
1.05,3.089064836502075,False,2000,adam,sweep,0.006335790677169939,0.009785834096141664
1.05,3.022592067718506,False,2000,adam,sweep,0.006335790677169939,0.009575255321769359
1.05,0.3220838606357574,False,2000,adam,sweep,0.006335790677169939,0.0010203279607414668
1.05,2.156822681427002,False,2000,adam,sweep,0.006335790677169939,0.006832588518646934
1.05,2.9310083389282227,False,2000,adam,sweep,0.006335790677169939,0.00928512765424439
1.05,0.920461893081665,False,2000,adam,sweep,0.006335790677169939,0.0029159269404385032
1.05,2.62980318069458,False,2000,adam,sweep,0.006335790677169939,0.008330941237518286
1.05,3.0166049003601074,False,2000,adam,sweep,0.006335790677169939,0.009556288602203361
1.05,2.4997801780700684,False,2000,adam,sweep,0.006335790677169939,0.007919041973595274
1.05,2.198845386505127,False,2000,adam,sweep,0.006335790677169939,0.006965712050178657
1.05,0.3753081858158111,False,2000,adam,sweep,0.006335790677169939,0.0011889370523786896
1.05,3.150317907333374,False,2000,adam,sweep,0.006335790677169939,0.009979877413702152
1.05,0.9990103840827942,False,2000,adam,sweep,0.006335790677169939,0.0031647603389338636
1.05,0.4838896989822387,False,2000,adam,sweep,0.006335790677169939,0.0015329119217951182
1.05,2.363783359527588,False,2000,adam,sweep,0.006335790677169939,0.007488218286072165
1.05,2.018666505813598,False,2000,adam,sweep,0.006335790677169939,0.006394924213924506
1.05,1.2549378871917725,False,2000,adam,sweep,0.006335790677169939,0.003975511883048486
1.05,1.436054229736328,False,2000,adam,sweep,0.006335790677169939,0.004549269500336942
1.05,2.4032838344573975,False,2000,adam,sweep,0.006335790677169939,0.007613351656474201
1.05,2.1450395584106445,False,2000,adam,sweep,0.006335790677169939,0.006795260818169442
1.05,0.5199087858200073,False,2000,adam,sweep,0.006335790677169939,0.0016470166190885726
1.05,1.882421612739563,False,2000,adam,sweep,0.006335790677169939,0.005963314652249262
1.05,2.6295101642608643,False,2000,adam,sweep,0.006335790677169939,0.008330012992123789
1.05,2.640390634536743,False,2000,adam,sweep,0.006335790677169939,0.008364481183192359
1.05,3.1463122367858887,False,2000,adam,sweep,0.006335790677169939,0.009967187868646865
1.05,1.3296186923980713,False,2000,adam,sweep,0.006335790677169939,0.004212092857743293
1.05,0.3112778961658478,False,2000,adam,sweep,0.006335790677169939,0.0009860957962683253
1.05,4.3653035163879395,False,2000,adam,sweep,0.006335790677169939,0.01382882466107393
1.05,3.677165508270264,False,2000,adam,sweep,0.006335790677169939,0.0116488754728548
1.05,3.0953898429870605,False,2000,adam,sweep,0.006335790677169939,0.00980587105470197
1.05,2.3660528659820557,False,2000,adam,sweep,0.006335790677169939,0.007495407844990162
1.05,1.900385499000549,False,2000,adam,sweep,0.006335790677169939,0.0060202223637983105
1.05,2.1176390647888184,False,2000,adam,sweep,0.006335790677169939,0.0067084589221499315
1.05,1.19044029712677,False,2000,adam,sweep,0.006335790677169939,0.003771190268131601
1.05,0.259954422712326,False,2000,adam,sweep,0.006335790677169939,0.0008235084039549242
1.05,0.2034066766500473,False,2000,adam,sweep,0.006335790677169939,0.000644371062796745
1.05,3.1303293704986572,False,2000,adam,sweep,0.006335790677169939,0.009916555821038318
1.05,0.1096733063459396,False,2000,adam,sweep,0.006335790677169939,0.0003474335559405034
1.05,0.3745871186256408,False,2000,adam,sweep,0.006335790677169939,0.0011866527869881425
1.05,2.1801958084106445,False,2000,adam,sweep,0.006335790677169939,0.00690663213866657
1.05,2.029059886932373,False,2000,adam,sweep,0.006335790677169939,0.00642784935752281
1.05,3.029831886291504,False,2000,adam,sweep,0.006335790677169939,0.009598190309278961
1.05,2.0377464294433594,False,2000,adam,sweep,0.006335790677169939,0.006455367415051784
1.05,1.5601452589035034,False,2000,adam,sweep,0.006335790677169939,0.004942376893195849
1.05,1.779444932937622,False,2000,adam,sweep,0.006335790677169939,0.005637095308321737
1.05,2.5020503997802734,False,2000,adam,sweep,0.006335790677169939,0.007926233798368588
1.05,4.252491474151611,False,2000,adam,sweep,0.006335790677169939,0.013471447918337215
1.05,1.4819751977920532,False,2000,adam,sweep,0.006335790677169939,0.004694742320983983
1.05,0.8612270951271057,False,2000,adam,sweep,0.006335790677169939,0.0027282773001162325
1.05,4.57269287109375,False,2000,adam,sweep,0.006335790677169939,0.014485812431118612
1.05,3.187936782836914,False,2000,adam,sweep,0.006335790677169939,0.010099050074052625
1.05,1.701615571975708,False,2000,adam,sweep,0.006335790677169939,0.0053905400385254425
1.05,1.3499614000320437,False,2000,adam,sweep,0.006335790677169939,0.004276536426431151
1.05,0.447333961725235,False,2000,adam,sweep,0.006335790677169939,0.0014171071721401191
1.05,0.6094229221343994,False,2000,adam,sweep,0.006335790677169939,0.0019305880342563948
1.05,2.501434803009033,False,2000,adam,sweep,0.006335790677169939,0.007924283652226527
1.05,0.3526935279369354,False,2000,adam,sweep,0.006335790677169939,0.0011172961831005055
1.05,3.64426851272583,False,2000,adam,sweep,0.006335790677169939,0.011544661234016138
1.05,2.3070685863494873,False,2000,adam,sweep,0.006335790677169939,0.007308551820492356
1.05,1.4805936813354492,False,2000,adam,sweep,0.006335790677169939,0.004690365821440929
1.05,2.654735803604126,False,2000,adam,sweep,0.006335790677169939,0.008409925177412134
1.05,3.679363250732422,False,2000,adam,sweep,0.006335790677169939,0.01165583769095608
1.05,0.377069354057312,False,2000,adam,sweep,0.006335790677169939,0.001194516249041404
1.05,1.6072449684143066,False,2000,adam,sweep,0.006335790677169939,0.005091583843403829
1.05,1.3993061780929563,False,2000,adam,sweep,0.006335790677169939,0.004432855518833825
1.05,2.6728365421295166,False,2000,adam,sweep,0.006335790677169939,0.008467266422611664
1.05,2.08327317237854,False,2000,adam,sweep,0.006335790677169939,0.006599591371777099
1.05,3.498023271560669,False,2000,adam,sweep,0.006335790677169939,0.011081371616238789
1.05,3.5858798027038574,False,2000,adam,sweep,0.006335790677169939,0.01135969191171154
1.05,2.014198064804077,False,2000,adam,sweep,0.006335790677169939,0.006380768660479702
1.05,2.2759838104248047,False,2000,adam,sweep,0.006335790677169939,0.007210078503739596
1.05,3.6972477436065674,False,2000,adam,sweep,0.006335790677169939,0.011712493892565042
1.05,2.346980333328247,False,2000,adam,sweep,0.006335790677169939,0.007434988057701152
1.05,0.6400257349014282,False,2000,adam,sweep,0.006335790677169939,0.002027534542168654
1.05,0.6750308275222778,False,2000,adam,sweep,0.006335790677169939,0.0021384270119089786
1.05,2.364332914352417,False,2000,adam,sweep,0.006335790677169939,0.007489959218240038
1.05,2.101841926574707,False,2000,adam,sweep,0.006335790677169939,0.006658415241638466
1.1,0.5792836546897888,False,2000,adam,sweep,0.017554463353818495,0.005084506843858972
1.1,2.702672958374023,False,2000,adam,sweep,0.017554463353818495,0.023721986702566502
1.1,4.343529224395752,False,2000,adam,sweep,0.017554463353818495,0.03812416229794745
1.1,2.3541417121887207,False,2000,adam,sweep,0.017554463353818495,0.020662847208156213
1.1,0.6866991519927979,False,2000,adam,sweep,0.017554463353818495,0.006027317549377903
1.1,3.1894783973693848,False,2000,adam,sweep,0.017554463353818495,0.027994790822208303
1.1,0.7223390936851501,False,2000,adam,sweep,0.017554463353818495,0.0063401375745632165
1.1,4.649886131286621,False,2000,adam,sweep,0.017554463353818495,0.04081312784554992
1.1,0.6664355397224426,False,2000,adam,sweep,0.017554463353818495,0.005849459129869935
1.1,2.842174530029297,False,2000,adam,sweep,0.017554463353818495,0.024946424316277797
1.1,3.965224266052246,False,2000,adam,sweep,0.017554463353818495,0.034803692034042995
1.1,0.5107756853103638,False,2000,adam,sweep,0.017554463353818495,0.004483196524901154
1.1,3.845105648040771,False,2000,adam,sweep,0.017554463353818495,0.03374938309504612
1.1,0.6426209211349487,False,2000,adam,sweep,0.017554463353818495,0.005640432705230271
1.1,0.5289987921714783,False,2000,adam,sweep,0.017554463353818495,0.0046431449556942304
1.1,2.335594892501831,False,2000,adam,sweep,0.017554463353818495,0.020500057474894518
1.1,0.317837506532669,False,2000,adam,sweep,0.017554463353818495,0.002789733430448392
1.1,0.8744362592697144,False,2000,adam,sweep,0.017554463353818495,0.007675129634300165
1.1,2.869661569595337,False,2000,adam,sweep,0.017554463353818495,0.0251876844306613
1.1,3.4309680461883545,False,2000,adam,sweep,0.017554463353818495,0.030114401417467854
1.1,2.1373958587646484,False,2000,adam,sweep,0.017554463353818495,0.018760418637643717
1.1,1.0055053234100342,False,2000,adam,sweep,0.017554463353818495,0.00882555317593543
1.1,1.7106915712356567,False,2000,adam,sweep,0.017554463353818495,0.01501513624847126
1.1,2.379743814468384,False,2000,adam,sweep,0.017554463353818495,0.02088756279128074
1.1,2.7500250339508057,False,2000,adam,sweep,0.017554463353818495,0.02413760684028644
1.1,1.3555500507354736,False,2000,adam,sweep,0.017554463353818495,0.011897976844951336
1.1,0.8068152666091919,False,2000,adam,sweep,0.017554463353818495,0.007081604515496179
1.1,2.2893247604370117,False,2000,adam,sweep,0.017554463353818495,0.020093933806040413
1.1,2.3898088932037354,False,2000,adam,sweep,0.017554463353818495,0.020975906319187256
1.1,0.3586910665035248,False,2000,adam,sweep,0.017554463353818495,0.003148314591139099
1.1,2.7063052654266357,False,2000,adam,sweep,0.017554463353818495,0.023753868303088954
1.1,4.222480297088623,False,2000,adam,sweep,0.017554463353818495,0.03706168781873143
1.1,2.4622890949249268,False,2000,adam,sweep,0.017554463353818495,0.021612081841683266
1.1,3.1634602546691895,False,2000,adam,sweep,0.017554463353818495,0.027766423555925804
1.1,2.611985445022583,False,2000,adam,sweep,0.017554463353818495,0.022926001387678113
1.1,1.7623454332351685,False,2000,adam,sweep,0.017554463353818495,0.015468514162248072
1.1,4.114763259887695,False,2000,adam,sweep,0.017554463353818495,0.036116230427668636
1.1,0.3406267166137695,False,2000,adam,sweep,0.017554463353818495,0.0029897596070639666
1.1,5.1545820236206055,False,2000,adam,sweep,0.017554463353818495,0.04524296061894975
1.1,3.665516853332519,False,2000,adam,sweep,0.017554463353818495,0.0321730906373149
1.1,3.4663877487182617,False,2000,adam,sweep,0.017554463353818495,0.03042528835250006
1.1,1.9634158611297607,False,2000,adam,sweep,0.017554463353818495,0.017233355891254184
1.1,3.22810435295105,False,2000,adam,sweep,0.017554463353818495,0.028333819783090585
1.1,1.9705240726470947,False,2000,adam,sweep,0.017554463353818495,0.017295746310550298
1.1,3.806165933609009,False,2000,adam,sweep,0.017554463353818495,0.03340760020004585
1.1,1.903727650642395,False,2000,adam,sweep,0.017554463353818495,0.01670945863942645
1.1,0.5793811082839966,False,2000,adam,sweep,0.017554463353818495,0.005085362216633082
1.1,2.3755075931549072,False,2000,adam,sweep,0.017554463353818495,0.020850380495377695
1.1,0.8231343030929565,False,2000,adam,sweep,0.017554463353818495,0.007224840479458115
1.1,1.847457766532898,False,2000,adam,sweep,0.017554463353818495,0.01621556483016456
1.1,1.04541015625,False,2000,adam,sweep,0.017554463353818495,0.009175807138800146
1.1,3.2457401752471924,False,2000,adam,sweep,0.017554463353818495,0.028488613481196627
1.1,3.322486639022827,False,2000,adam,sweep,0.017554463353818495,0.029162234974138897
1.1,2.8368570804595947,False,2000,adam,sweep,0.017554463353818495,0.02489975182947424
1.1,1.4781882762908936,False,2000,adam,sweep,0.017554463353818495,0.01297440096309631
1.1,0.1155357062816619,False,2000,adam,sweep,0.017554463353818495,0.0010140836609894856
1.1,2.246314525604248,False,2000,adam,sweep,0.017554463353818495,0.019716423010434976
1.1,0.7262987494468689,False,2000,adam,sweep,0.017554463353818495,0.0063748923905446305
1.1,1.3870680332183838,False,2000,adam,sweep,0.017554463353818495,0.012174617479192606
1.1,0.1749256402254104,False,2000,adam,sweep,0.017554463353818495,0.0015353628704901027
1.1,2.792144536972046,False,2000,adam,sweep,0.017554463353818495,0.024507299476420143
1.1,3.9305660724639897,False,2000,adam,sweep,0.017554463353818495,0.0344994890394157
1.1,2.967914581298828,False,2000,adam,sweep,0.017554463353818495,0.02605007387733692
1.1,4.064019203186035,False,2000,adam,sweep,0.017554463353818495,0.03567083808577195
1.1,2.163722038269043,False,2000,adam,sweep,0.017554463353818495,0.018991489614321688
1.1,0.2599637508392334,False,2000,adam,sweep,0.017554463353818495,0.0022817620687142623
1.1,0.2018053978681564,False,2000,adam,sweep,0.017554463353818495,0.0017712927307396563
1.1,4.031225204467773,False,2000,adam,sweep,0.017554463353818495,0.0353829975614095
1.1,0.7056872844696045,False,2000,adam,sweep,0.017554463353818495,0.00619398078723868
1.1,2.8506319522857666,False,2000,adam,sweep,0.017554463353818495,0.02502065707081228
1.1,0.8341702222824097,False,2000,adam,sweep,0.017554463353818495,0.007321705298951594
1.1,5.108619689941406,False,2000,adam,sweep,0.017554463353818495,0.044839538567836006
1.1,2.9235758781433105,False,2000,adam,sweep,0.017554463353818495,0.025660902807487236
1.1,2.7448065280914307,False,2000,adam,sweep,0.017554463353818495,0.024091802805351396
1.1,0.3372874855995178,False,2000,adam,sweep,0.017554463353818495,0.0029604504028291592
1.1,4.130347728729248,False,2000,adam,sweep,0.017554463353818495,0.03625301892125252
1.1,3.355498790740967,False,2000,adam,sweep,0.017554463353818495,0.029451990277922287
1.1,4.682440280914307,False,2000,adam,sweep,0.017554463353818495,0.04109886315887689
1.1,2.208142042160034,False,2000,adam,sweep,0.017554463353818495,0.019381374279562127
1.1,0.255248486995697,False,2000,adam,sweep,0.017554463353818495,0.00224037510554179
1.1,0.5022268891334534,False,2000,adam,sweep,0.017554463353818495,0.004408161760297735
1.1,1.7849568128585815,False,2000,adam,sweep,0.017554463353818495,0.015666979479737313
1.1,1.1740916967391968,False,2000,adam,sweep,0.017554463353818495,0.010305274832215404
1.1,2.7398862838745117,False,2000,adam,sweep,0.017554463353818495,0.024048616681952528
1.1,3.6878528594970703,False,2000,adam,sweep,0.017554463353818495,0.032369138938158036
1.1,3.2559356689453125,False,2000,adam,sweep,0.017554463353818495,0.028578101691445496
1.1,0.5318273305892944,False,2000,adam,sweep,0.017554463353818495,0.004667971692694442
1.1,2.4626665115356445,False,2000,adam,sweep,0.017554463353818495,0.02161539451471425
1.1,3.622088670730591,False,2000,adam,sweep,0.017554463353818495,0.03179191141731065
1.1,4.285409927368164,False,2000,adam,sweep,0.017554463353818495,0.03761403576303721
1.1,4.5068159103393555,False,2000,adam,sweep,0.017554463353818495,0.03955736737022918
1.1,3.158263683319092,False,2000,adam,sweep,0.017554463353818495,0.027720812045260407
1.1,0.7162271738052368,False,2000,adam,sweep,0.017554463353818495,0.006286491837786509
1.1,2.9927988052368164,False,2000,adam,sweep,0.017554463353818495,0.026268488475940734
1.1,2.3071393966674805,False,2000,adam,sweep,0.017554463353818495,0.0202502969954751
1.1,4.471682071685791,False,2000,adam,sweep,0.017554463353818495,0.03924898952866769
1.1,3.603067398071289,False,2000,adam,sweep,0.017554463353818495,0.0316249573003903
1.1,2.0312252044677734,False,2000,adam,sweep,0.017554463353818495,0.017828534207591003
1.1,3.0854127407073975,False,2000,adam,sweep,0.017554463353818495,0.027081382444076346
1.1,0.2039214521646499,False,2000,adam,sweep,0.017554463353818495,0.001789865829540899
1.1,2.953843593597412,False,2000,adam,sweep,0.017554463353818495,0.02592656955835865
1.1,1.358443260192871,False,2000,adam,sweep,0.017554463353818495,0.011923371214648738
1.1,2.1277897357940674,False,2000,adam,sweep,0.017554463353818495,0.018676103470814047
1.1,0.2313929200172424,False,2000,adam,sweep,0.017554463353818495,0.002030989267387868
1.1,2.941497325897217,False,2000,adam,sweep,0.017554463353818495,0.025818203506408895
1.1,2.6213788986206055,False,2000,adam,sweep,0.017554463353818495,0.023008449906154253
1.1,3.8286521434783936,False,2000,adam,sweep,0.017554463353818495,0.03360496687360504
1.1,2.18893051147461,False,2000,adam,sweep,0.017554463353818495,0.019212750223868105
1.1,3.332491397857666,False,2000,adam,sweep,0.017554463353818495,0.029250049060303884
1.1,3.262244939804077,False,2000,adam,sweep,0.017554463353818495,0.028633479623485246
1.1,3.4465386867523193,False,2000,adam,sweep,0.017554463353818495,0.030251068537055656
1.1,2.147341251373291,False,2000,adam,sweep,0.017554463353818495,0.01884771165268759
1.1,2.0154922008514404,False,2000,adam,sweep,0.017554463353818495,0.017690441989876796
1.1,3.1572418212890625,False,2000,adam,sweep,0.017554463353818495,0.027711842925481005
