family,window,a,seed,stored_cross_step,stored_cross_w2,cross_step,cross_w2,G_cross,reproduced,prev_step,G_prev,w2_prev,cross_w2_interp
Block G other windows (B2),G4_shifted,1.3,35,1900,2.279021413743539,1900,2.279021413743539,0.0006869420279964622,True,1850,-0.006414146725659542,2.217203018446472,2.273041252770197
Block G other windows (B2),G4_shifted,1.3,36,1150,2.0561392837247094,1150,2.0561392837247094,0.004976419140103161,True,1100,-0.02936437067750619,1.8547644428286285,2.0269574967625292
Block G other windows (B2),G4_shifted,1.3,37,1050,2.2904864793992714,1050,2.2904864793992714,0.00837205231893634,True,1000,-0.007726596800804231,2.1797255155192086,2.2328855852122786
Block G other windows (B2),G4_shifted,1.3,38,700,2.500923133723816,700,2.500923133723816,0.0014544545826766786,True,650,-0.012267185314585927,2.377784445561714,2.4878707849781025
Block G other windows (B2),G4_shifted,1.3,39,900,2.0845065488798205,900,2.0845065488798205,0.0028689068302649723,True,850,-0.0153605225461928,1.9401379859652719,2.0617861472880965
Block G other windows (B2),G4_shifted,1.5,0,1300,1.3239336566706374,1300,1.3239336566706374,0.03188190294026283,True,1250,-0.0035203278847406594,1.2325922367276068,1.2416750470523774
Block G other windows (B2),G4_shifted,1.5,1,550,1.324464836230009,550,1.324464836230009,0.015060571622026231,True,500,-0.03593453172211358,1.225574032472876,1.2952590510648498
Block G other windows (B2),G4_shifted,1.5,2,350,1.319383475876125,350,1.319383475876125,0.03258704533508716,True,300,-0.0483318426178041,1.1745356512768805,1.261051450482347
Block G other windows (B2),G4_shifted,1.5,3,800,1.4113474237091141,800,1.4113474237091141,0.014799117829118025,True,750,-0.011578852969512443,1.3390137894411118,1.3707653037002439
Block G other windows (B2),G4_shifted,1.5,4,1700,1.5231038580078977,1700,1.5231038580078977,0.033731407511621736,True,1650,-0.04306922289083648,1.3033608792970235,1.4265911090386278
Block G other windows (B2),G4_shifted,1.5,5,950,2.7699760824963833,950,2.7699760824963833,0.013964700744728553,True,900,-0.005054538675143494,2.6413202140171426,2.6755117002620152
Block G other windows (B2),G4_shifted,1.5,6,750,1.469038213656286,750,1.469038213656286,0.057984980138716224,True,700,-0.013888454327239508,1.2750260015767523,1.3125159276727374
Block G other windows (B2),G4_shifted,1.5,7,300,1.3176734641932086,300,1.3176734641932086,0.018720812016650434,True,250,-0.05103030818760157,1.1733868667660998,1.2789477453940665
Block G other windows (B2),G4_shifted,1.5,8,2050,1.3191456777823778,2050,1.3191456777823778,0.02963439827248404,True,2000,-0.1433572722953187,1.042942862442864,1.271830658470252
Block G other windows (B2),G4_shifted,1.5,9,600,1.4534037197128404,600,1.4534037197128404,0.02489874255815705,True,550,-0.007759142419960785,1.3588213875710866,1.381293075066821
Block G other windows (B2),G4_shifted,1.5,10,400,1.3637513299992436,400,1.3637513299992436,0.05372060542183377,True,350,-0.0011562943318779162,1.2212829354352814,1.2242848433026243
Block G other windows (B2),G4_shifted,1.5,11,950,1.3746927701361813,950,1.3746927701361813,0.07297158056684339,True,900,-7.636226037277538e-06,1.223663149028515,1.2236789521074707
Block G other windows (B2),G4_shifted,1.5,12,350,1.2265773243793325,350,1.2265773243793325,0.0038083620034954357,True,300,-0.07464926854267384,1.0966590210250016,1.220271042547866
Block G other windows (B2),G4_shifted,1.5,13,1100,1.4274303482814805,1100,1.4274303482814805,0.026607040223506573,True,1050,-0.014456515178937757,1.3245394132148913,1.3607623936652569
Block G other windows (B2),G4_shifted,1.5,14,650,1.2860321524039313,650,1.2860321524039313,0.028855853524370367,True,600,-0.004884616148609577,1.2067028595262141,1.2181873808978472
Block G other windows (B2),G4_shifted,1.5,15,650,1.379290797238502,650,1.379290797238502,0.03012683474963218,True,600,-0.004924104408499552,1.2835826356212565,1.297028123584438
Block G other windows (B2),G4_shifted,1.5,16,500,1.2229165884621231,500,1.2229165884621231,0.010104739541918928,True,450,-0.06768341837383307,1.0952837932827124,1.2063369934845454
Block G other windows (B2),G4_shifted,1.5,17,2100,1.5301685499116866,2100,1.5301685499116866,0.07688078794681052,True,2050,-0.06141939249262496,1.2028433987206066,1.3482091666453764
Block G other windows (B2),G4_shifted,1.5,18,500,1.3523119368022243,500,1.3523119368022243,0.019484026155219603,True,450,-0.02342806399724706,1.2487960169024137,1.3053110360387459
Block G other windows (B2),G4_shifted,1.5,19,800,2.782974180616636,800,2.782974180616636,0.004915366987552794,True,750,-0.019738319468748156,2.626672371741211,2.751811264968997
Block G other windows (B2),G4_shifted,1.5,20,700,1.2460124667005392,700,1.2460124667005392,0.023606290909622185,True,650,-0.020427944632109174,1.1659044098728513,1.2030673793062823
Block G other windows (B2),G4_shifted,1.5,21,4000,1.392121750687945,4000,1.392121750687945,0.08884021604490577,True,3950,-0.1369376066284902,1.0216543381237546,1.2463483324660407
Block G other windows (B2),G4_shifted,1.5,22,900,1.3189929822896111,900,1.3189929822896111,0.019446287647861382,True,850,-0.015082886788014171,1.2509878516535322,1.280693562929455
Block G other windows (B2),G4_shifted,1.5,23,400,1.384787546089183,400,1.384787546089183,0.006874991839966871,True,350,-0.06545388288644638,1.217059643422147,1.3688447021484693
Block G other windows (B2),G4_shifted,1.5,24,500,1.4842775647080837,500,1.4842775647080837,0.046465206006717885,True,450,-0.021085315766956825,1.314741711749824,1.3676608735798719
Block G other windows (B2),G4_shifted,1.5,25,1300,1.2255216759642156,1300,1.2255216759642156,0.038782016289347965,True,1250,-0.006488144509436022,1.1249805558219028,1.1393901648251343
Block G other windows (B2),G4_shifted,1.5,26,750,1.411885086842519,750,1.411885086842519,0.0265877579421967,True,700,-0.026914902248014627,1.276118128351519,1.3444166840364955
Block G other windows (B2),G4_shifted,1.5,27,1400,2.8642667314147703,1400,2.8642667314147703,0.002518167562625351,True,1350,-0.01292570408085858,2.7705353902478076,2.8489835674273514
Block G other windows (B2),G4_shifted,1.5,28,750,1.4560306067812057,750,1.4560306067812057,0.021719817871718394,True,700,-0.009226807245751534,1.365567046498759,1.3925389644485249
Block G other windows (B2),G4_shifted,1.5,29,1250,1.3799708565460054,1250,1.3799708565460054,0.037210245423276334,True,1200,-0.0017896690435819096,1.2798103210493812,1.284406592918624
Block G other windows (B2),G4_shifted,1.5,30,550,1.378287000313634,550,1.378287000313634,0.02466203424300506,True,500,-0.010331228235505918,1.2846637566608714,1.312304594634154
Block G other windows (B2),G4_shifted,1.5,31,650,1.2539282405316645,650,1.2539282405316645,0.042490992165875596,True,600,-0.07428227790919761,1.0511942787812925,1.1801582144379033
Block G other windows (B2),G4_shifted,1.5,32,550,1.2477505427287474,550,1.2477505427287474,0.015521506498600512,True,500,-0.0370036201039321,1.1560674104863917,1.2206575983617527
Block G other windows (B2),G4_shifted,1.5,33,500,1.3622540431730241,500,1.3622540431730241,0.0074083619427094405,True,450,-0.06263465365238918,1.2367990950357801,1.3489848305983219
Block G other windows (B2),G4_shifted,1.5,34,1100,2.6726550868075765,1100,2.6726550868075765,0.00747034212279285,True,1050,-0.010533350649082784,2.5634748308785924,2.627352499434074
Block G other windows (B2),G4_shifted,1.5,35,900,1.3324285240799425,900,1.3324285240799425,0.021720217242837236,True,850,-0.0032370187819878993,1.2704337079507757,1.2784745977350604
Block G other windows (B2),G4_shifted,1.5,36,1050,1.2116491786099743,1050,1.2116491786099743,0.01973614839253246,True,1000,-0.47476749827801523,0.7394478932355442,1.1928031403612347
Block G other windows (B2),G4_shifted,1.5,37,550,1.2791504743092181,550,1.2791504743092181,0.006922169327831185,True,500,-0.08593632833575793,1.13097983538439,1.2681050419809201
Block G other windows (B2),G4_shifted,1.5,38,300,1.5668754703399672,300,1.5668754703399672,0.051289570481309,True,250,-0.001196170010399289,1.4222837678364264,1.4255790677915567
Block G other windows (B2),G4_shifted,1.5,39,600,1.2551621172462106,600,1.2551621172462106,0.03673151767668381,True,550,-0.05970213348976383,1.0541175997958983,1.1785843857468574
own-seed,V10,1.3,400000,3100,8.490890886252751,3100,8.490890886252751,0.0007802352926544742,True,3050,-0.0010560745418084494,8.367453434485471,8.438443170460642
own-seed,V10,1.3,400001,5750,8.899639416787776,5750,8.899639416787776,0.0005367890818428478,True,5700,-0.000994596800373948,8.786100232119503,8.859841090710065
own-seed,V10,1.3,400002,4250,7.034179640793818,4250,7.034179640793818,0.000464826287532194,True,4200,-0.0020179269741995576,6.915400686331197,7.011941595116534
own-seed,V10,1.3,400003,6950,10.596996779279015,6950,10.596996779279015,0.0008687658996642256,True,6900,-0.00030722192612486765,10.474830473464152,10.506745912516267
own-seed,V10,1.3,400005,4200,8.334232447474484,4200,8.334232447474484,0.0011651791088045371,True,4150,-0.0006508249413936795,8.215339114206573,8.257948461166864
own-seed,V10,1.3,400006,5400,7.947861003651937,5400,7.947861003651937,0.0009812405819107362,True,5350,-0.001186512509471882,7.818383340861607,7.889252512820635
own-seed,V10,1.3,400007,3000,7.624526891889936,3000,7.624526891889936,0.0018763204921579124,True,2950,-0.0002658597548914621,7.501362743348941,7.516648287311745
own-seed,V10,1.3,400008,8200,7.3863765915490465,8200,7.3863765915490465,0.002303657048223773,True,8150,-0.00017019992043731946,7.249768697410366,7.259167241064286
own-seed,V10,1.3,400009,10300,7.964202455012399,10300,7.964202455012399,0.0020496821263082943,True,10250,-9.726619302741213e-05,7.830586218223184,7.836639620888767
own-seed,V10,1.3,400010,6400,7.331601154986783,6400,7.331601154986783,0.0013935547151970873,True,6350,-0.0011017003762425759,7.194614633971402,7.255096667355706
own-seed,V10,1.3,400011,6450,8.318434530341737,6450,8.318434530341737,0.0013954012091237367,True,6400,-0.0005818324786392992,8.188901327976254,8.22701853418452
own-seed,V10,1.3,400012,4300,8.069263462830445,4300,8.069263462830445,0.0008974143836866233,True,4250,-0.0010296009288901509,7.953676992105654,8.015434642316666
own-seed,V10,1.3,400013,5350,8.024726188438379,5350,8.024726188438379,0.0010209869626280899,True,5300,-0.0010353782581442594,7.903124329399153,7.964350769005951
own-seed,V10,1.3,400014,3100,7.8744195150003025,3100,7.8744195150003025,0.00042970721909085796,True,3050,-0.0016567050493461188,7.7515109764992705,7.849105876329377
own-seed,V10,1.3,400015,5000,7.6641318298656635,5000,7.6641318298656635,0.0014802892403520396,True,4950,-0.000648264939732357,7.53523405049353,7.574490702712267
own-seed,V10,1.3,400016,3850,8.990895486714747,3850,8.990895486714747,0.0004884763727850405,True,3800,-0.0011561384774605443,8.867482642721464,8.954239938833782
own-seed,V10,1.3,400017,9250,7.0540337823877195,9250,7.0540337823877195,0.0008017596253098169,True,9200,-0.0020359933328948365,6.915333909832148,7.0148464537201
own-seed,V10,1.3,400018,3150,6.845928901827888,3150,6.845928901827888,0.002514867182894509,True,3100,-0.00039791879126083174,6.706750608809546,6.725763903510563
own-seed,V10,1.3,400019,5100,10.141001041410108,5100,10.141001041410108,7.651971412370173e-05,True,5050,-0.0012299970558400375,10.01913330240563,10.133863525257304
own-seed,V10,1.3,400020,3350,8.774692008563058,3350,8.774692008563058,0.0002676824266698574,True,3300,-0.0014557259857590488,8.649916380145472,8.755311667395404
own-seed,V10,1.3,400021,2650,7.5414489285996105,2650,7.5414489285996105,0.0006426630914435627,True,2600,-0.0017346447081889593,7.4076746027595535,7.505285407067633
own-seed,V10,1.3,400022,4250,8.60020036978455,4250,8.60020036978455,0.00026548858066677283,True,4200,-0.001606173747130235,8.462465776258233,8.580663212253011
own-seed,V10,1.3,400023,4000,8.684475962542308,4000,8.684475962542308,0.00047492862230225086,True,3950,-0.0012683951008827243,8.559162447009438,8.650337165199984
own-seed,V10,1.3,400024,4950,9.589463599443386,4950,9.589463599443386,0.00011028654810640859,True,4900,-0.001493926779789323,9.452761486039627,9.580065594861335
own-seed,V10,1.3,400025,4650,7.531411694160075,4650,7.531411694160075,0.00016658345486897375,True,4600,-0.0017386050643311002,7.420868483942399,7.521746157293361
own-seed,V10,1.3,400026,4300,8.320964587546861,4300,8.320964587546861,0.0011155597588778932,True,4250,-0.0007550778175464679,8.20359201709423,8.250969138913089
own-seed,V10,1.3,400027,5150,6.8903065452713195,5150,6.8903065452713195,0.0015530544348103525,True,5100,-0.0011802999361476552,6.753562918900276,6.812610693747624
own-seed,V10,1.3,400028,3250,8.18013011079289,3250,8.18013011079289,0.0002501809457400306,True,3200,-0.0016297652049672706,8.057000360184773,8.163744153437525
own-seed,V10,1.3,400029,6800,8.370542828827919,6800,8.370542828827919,0.0018807688817061852,True,6750,-8.384223625235165e-05,8.237430468912187,8.2431112053318
own-seed,V10,1.3,400030,3650,8.192269632835961,3650,8.192269632835961,6.420538674545284e-05,True,3600,-0.001908793413651022,8.07222929416267,8.188363276497567
own-seed,V10,1.3,400031,9700,8.009892921272161,9700,8.009892921272161,7.066930621535406e-05,True,9650,-0.0020665878697130324,7.873891546590863,8.005395978694866
own-seed,V10,1.3,400032,5000,7.246029393913402,5000,7.246029393913402,0.0018017476746967631,True,4950,-0.0007212959565277011,7.116344878067523,7.153419511159972
own-seed,V10,1.3,400033,5500,7.508475176937022,5500,7.508475176937022,0.0007499284224063985,True,5450,-0.0012729175816290628,7.394421048609011,7.466191961924446
own-seed,V10,1.3,400034,3350,6.889928409345444,3350,6.889928409345444,6.374439978706903e-05,True,3300,-0.002363535301648234,6.773543199507811,6.8868719402698755
own-seed,V10,1.3,400035,3250,8.736062962096529,3250,8.736062962096529,0.0012496170191287348,True,3200,-0.0006119426936126438,8.609367759706483,8.651015740637586
own-seed,V10,1.3,400036,4350,7.073171924433864,4350,7.073171924433864,0.0006315897487505495,True,4300,-0.001563909318031964,6.963659456443263,7.041667947415736
own-seed,V10,1.3,400037,8450,6.776590239267325,8450,6.776590239267325,0.0012682473982326137,True,8400,-0.0018000303027969622,6.633080059598271,6.717271484669558
own-seed,V10,1.3,400038,3800,7.792781818668616,3800,7.792781818668616,0.0010673790410642425,True,3750,-0.0008501629691277657,7.673855603775995,7.726582826138187
own-seed,V10,1.3,400039,3050,7.663608145371064,3050,7.663608145371064,0.0015712071742655098,True,3000,-0.0012481711523184558,7.534118416525702,7.591445006058704
own-seed,V10,1.3,400040,3100,8.139408236366707,3100,8.139408236366707,0.0014622566799324943,True,3050,-0.0004963781286488889,8.013845714140764,8.045667108071822
own-seed,V10,1.3,400042,5900,8.173596527854768,5900,8.173596527854768,0.0012182613461697578,True,5850,-0.0007774110116423039,8.04495474658043,8.095066949081241
own-seed,V10,1.3,400043,4350,8.683753629634218,4350,8.683753629634218,0.000497673624803241,True,4300,-0.0011453329360069375,8.567190149505603,8.648446059318319
own-seed,V10,1.3,400044,6850,8.993272383144369,6850,8.993272383144369,0.000994262230229026,True,6800,-0.0006382432018634532,8.862926192191361,8.913886249431673
own-seed,V10,1.3,400045,3200,8.65468377681474,3200,8.65468377681474,0.001382728948393197,True,3150,-0.0003253594636429824,8.531122954924454,8.554659021590691
own-seed,V10,1.3,400046,4550,7.078726782536197,4550,7.078726782536197,0.0006611763610235855,True,4500,-0.0021009058356051824,6.938183315634568,7.045084040794088
own-seed,V10,1.3,400047,3150,6.442320302750615,3150,6.442320302750615,0.0003608919289623813,True,3100,-0.0021012160883371322,6.328247340202059,6.425599666934744
own-seed,V10,1.3,400048,5550,7.549443322795258,5550,7.549443322795258,0.0013260255049862835,True,5500,-0.0006942130280767067,7.434059639498485,7.473708846689208
own-seed,V10,1.3,400049,2850,6.7111398274291245,2850,6.7111398274291245,0.0009451604430661398,True,2800,-0.0015763608103629423,6.592923206777664,6.6668278180019716
own-seed,V10,1.3,400050,3500,7.79490168344014,3500,7.79490168344014,0.0007649014384059072,True,3450,-0.0014655414942548184,7.66867241818462,7.7516129961803015
own-seed,V10,1.3,400052,5250,6.475953122404514,5250,6.475953122404514,0.0011648471489973389,True,5200,-0.0020246156835463935,6.3387472696453955,6.425843165084603
own-seed,V10,1.3,400053,3550,8.493212816967628,3550,8.493212816967628,0.0005786464715806794,True,3500,-0.0012498747340683458,8.373391978900084,8.455294796134496
