optimizer,budget,seed,w2,R,solved
adam,5750,157,0.5021677017211914,0.01669848772863231,False
adam,5750,158,0.25013118982315063,0.008317565206790396,False
adam,5750,159,14.601534843444824,0.4855420799998678,True
adam,6000,100,13.870660781860352,0.4612384628880687,True
adam,6000,101,11.798912048339844,0.39234699359419273,True
adam,6000,102,11.716581344604492,0.38960926625469583,True
adam,6000,103,7.9091925621032715,0.26300288626487345,False
adam,6000,104,13.231385231018066,0.43998075375152734,True
adam,6000,105,12.934409141540527,0.4301054639452721,True
adam,6000,106,14.953908920288086,0.49725950861562185,True
adam,6000,107,12.139087677001953,0.40365878951679834,True
adam,6000,108,14.317926406860352,0.47611130223019,True
adam,6000,109,14.015334129333496,0.46604925838359773,True
adam,6000,110,14.505049705505371,0.48233367793347626,True
adam,6000,111,11.613131523132324,0.3861692688823812,True
adam,6000,112,11.28530216217041,0.3752680210674684,True
adam,6000,113,14.422606468200684,0.47959220853645523,True
adam,6000,114,13.666834831237793,0.45446067705361193,True
adam,6000,115,15.452425003051758,0.5138365697488304,True
adam,6000,116,17.297910690307617,0.5752041567051065,True
adam,6000,117,0.43108201026916504,0.014334688658472173,False
adam,6000,118,15.384753227233887,0.511586292970383,True
adam,6000,119,13.667317390441895,0.45447672350367313,True
adam,6000,120,10.284647941589355,0.3419934552885364,False
adam,6000,121,2.655531883239746,0.08830390009808044,False
adam,6000,122,12.862309455871582,0.42770794671695467,True
adam,6000,123,14.932354927062988,0.49654277775033784,True
adam,6000,124,15.576201438903809,0.5179524841895342,True
adam,6000,125,0.4490383267402649,0.01493178665823675,False
adam,6000,126,13.552330017089844,0.4506530700980765,True
adam,6000,127,15.349016189575195,0.5103979360076474,True
adam,6000,128,8.348000526428223,0.2775944846141727,False
adam,6000,129,14.674269676208496,0.4879607176545504,True
adam,6000,130,15.148280143737793,0.5037228981933455,True
adam,6000,131,13.696064949035645,0.45543266063933624,True
adam,6000,132,12.408616065979004,0.41262136612302974,True
adam,6000,133,10.655324935913086,0.3543195073619486,True
adam,6000,134,15.019937515258789,0.49945514501174615,True
adam,6000,135,9.469017028808594,0.31487143461400774,False
adam,6000,136,0.48515984416007996,0.01613292865384293,False
adam,6000,137,13.199153900146484,0.4389089713943748,True
adam,6000,138,12.773407936096191,0.42475172127286914,True
adam,6000,139,9.164280891418457,0.3047381014003451,False
adam,6000,140,9.606207847595215,0.3194334149965321,False
adam,6000,141,13.937580108642578,0.4634637186208672,True
adam,6000,142,12.890494346618652,0.42864517356499693,True
adam,6000,143,2.459009885787964,0.08176899123873511,False
adam,6000,144,12.286720275878906,0.408567988440272,True
adam,6000,145,13.802050590515137,0.4589569811553521,True
adam,6000,146,13.808606147766113,0.45917497186231027,True
adam,6000,147,16.643741607666016,0.5534511957689483,True
adam,6000,148,9.056285858154297,0.3011469629588766,False
adam,6000,149,8.675710678100586,0.288491768385098,False
adam,6000,150,16.466978073120117,0.547573311344348,True
adam,6000,151,16.649477005004883,0.5536419138532728,True
adam,6000,152,15.107880592346191,0.5023794995421724,True
adam,6000,153,13.08215618133545,0.4350184683509737,True
adam,6000,154,11.707649230957031,0.38931224836680367,True
adam,6000,155,12.734331130981445,0.42345230765378095,True
adam,6000,156,11.260125160217285,0.3744308149773176,True
adam,6000,157,0.4901162087917328,0.016297741710709406,False
adam,6000,158,0.2562622129917145,0.00852143896209827,False
adam,6000,159,15.249676704406738,0.5070946188720202,True
adam,6250,100,14.515155792236328,0.48266973372655686,True
adam,6250,101,12.444771766662598,0.4138236448082493,True
adam,6250,102,12.35858154296875,0.4109575775806145,True
adam,6250,103,8.571606636047363,0.28503001633938013,False
adam,6250,104,13.862770080566406,0.460976074888451,True
adam,6250,105,13.576385498046875,0.4514529824623933,True
adam,6250,106,15.5921630859375,0.5184832538232788,True
adam,6250,107,12.774940490722656,0.4248026830223719,True
adam,6250,108,14.965237617492676,0.4976362196438378,True
adam,6250,109,14.652750015258789,0.48724512843393475,True
adam,6250,110,15.15099048614502,0.5038130246974443,True
adam,6250,111,12.24303150177002,0.4071152138873971,True
adam,6250,112,11.918787002563477,0.3963331728032751,True
adam,6250,113,15.079156875610352,0.5014243552153069,True
adam,6250,114,14.30999755859375,0.4758476457364963,True
adam,6250,115,16.11075782775879,0.5357279868133825,True
adam,6250,116,17.96240234375,0.5973003721382266,True
adam,6250,117,0.44605904817581177,0.01483271727090224,False
adam,6250,118,16.026554107666016,0.5329279764147548,True
adam,6250,119,14.314269065856934,0.47598968536065484,True
adam,6250,120,10.925642967224121,0.3633083417955529,True
adam,6250,121,3.6928458213806152,0.12279750454021095,False
adam,6250,122,13.514155387878418,0.44938365636388533,True
adam,6250,123,15.573131561279297,0.5178504021287693,True
adam,6250,124,16.23869514465332,0.5399822622454246,True
adam,6250,125,0.46354052424430847,0.015414025492453784,False
adam,6250,126,14.214192390441895,0.4726618545770092,True
adam,6250,127,16.01242446899414,0.5324581262090095,True
adam,6250,128,8.992995262145996,0.2990423727250563,False
adam,6250,129,15.334310531616211,0.5099089315413547,True
adam,6250,130,15.798019409179688,0.5253285552549298,True
adam,6250,131,14.339905738830566,0.47684217680442126,True
adam,6250,132,13.03366470336914,0.43340599039393213,True
adam,6250,133,11.305243492126465,0.3759311263456901,True
adam,6250,134,15.668161392211914,0.521010411146162,True
adam,6250,135,10.08303451538086,0.33528924211048683,False
adam,6250,136,0.4811740815639496,0.016000390843122325,False
adam,6250,137,13.829987525939941,0.45988596279190047,True
adam,6250,138,13.416398048400879,0.4461329500200597,True
adam,6250,139,9.763463973999023,0.3246626232630251,False
adam,6250,140,10.210029602050781,0.339512185738852,False
adam,6250,141,14.586487770080566,0.4850417225115951,True
adam,6250,142,13.535772323608398,0.45010248024439475,True
adam,6250,143,3.4379372596740723,0.11432107828860125,False
adam,6250,144,12.93306827545166,0.4300608763785012,True
adam,6250,145,14.447612762451172,0.48042373811561595,True
adam,6250,146,14.442343711853027,0.4802485273713704,True
adam,6250,147,17.339805603027344,0.5765972803240582,True
adam,6250,148,9.650297164916992,0.32089950873720485,False
adam,6250,149,9.310327529907227,0.30959456268260954,False
adam,6250,150,17.108871459960938,0.5689180708868539,True
adam,6250,151,17.314971923828125,0.5757714906805913,True
adam,6250,152,15.758340835571289,0.5240091311417929,True
adam,6250,153,13.7144136428833,0.4560428062898855,True
adam,6250,154,12.333041191101074,0.41010828908438995,True
adam,6250,155,13.404698371887207,0.44574390288695476,True
adam,6250,156,11.903292655944824,0.3958179422219615,True
adam,6250,157,0.4160207211971283,0.013833858457953969,False
adam,6250,158,0.26316314935684204,0.008750914495499132,False
adam,6250,159,15.897146224975586,0.5286248005360834,True
adam,6500,100,15.159760475158691,0.5041046514855135,True
adam,6500,101,13.09131908416748,0.4353231606280255,True
adam,6500,102,13.003623962402344,0.43240705130909307,True
adam,6500,103,9.229377746582031,0.30690275482866336,False
adam,6500,104,14.494141578674316,0.48197095205244805,True
adam,6500,105,14.219717979431152,0.4728455959439158,True
adam,6500,106,16.231182098388672,0.5397324323371591,True
adam,6500,107,13.412850379943848,0.446014980070993,True
adam,6500,108,15.612369537353516,0.5191551751353285,True
adam,6500,109,15.290885925292969,0.5084649413099561,True
adam,6500,110,15.79726505279541,0.5253034707845773,True
adam,6500,111,12.876142501831055,0.4281679343812591,True
adam,6500,112,12.55610179901123,0.4175256813443108,True
adam,6500,113,15.735115051269531,0.5232368085236289,True
adam,6500,114,14.953970909118652,0.49726156991849535,True
adam,6500,115,16.767362594604492,0.5575619410962924,True
adam,6500,116,18.625024795532227,0.6193344313616234,True
adam,6500,117,0.461332231760025,0.015340593559608148,False
adam,6500,118,16.667757034301758,0.5542497762144852,True
adam,6500,119,14.961645126342773,0.49751675921423183,True
adam,6500,120,11.56636905670166,0.3846142854193336,True
adam,6500,121,4.574573040008545,0.1521174131878488,False
adam,6500,122,14.165401458740234,0.47103941894147117,True
adam,6500,123,16.21531105041504,0.5392046753768451,True
adam,6500,124,16.899639129638672,0.5619605077294779,True
adam,6500,125,0.47818857431411743,0.01590111433448947,False
adam,6500,126,14.875571250915527,0.4946545608935288,True
adam,6500,127,16.674318313598633,0.5544679571955549,True
adam,6500,128,9.637332916259766,0.320468411025481,False
adam,6500,129,15.99376106262207,0.5318375154823333,True
adam,6500,130,16.44713592529297,0.5469135041507237,True
adam,6500,131,14.984209060668945,0.49826707346017757,True
