arm,seed,data_seed,eval_errors,dense_errors,separated,init_spec_product,final_spec_product,final_norms
scaled_up,1170,170,71,,False,2635.659983910253,17609.57208852297,"[2.5314, 4.0491, 5.4292, 6.0096, 8.2027, 6.4193]"
scaled_up,1171,171,0,0.0,True,2635.6600176876855,9191.812302448563,"[2.0698, 3.8815, 5.8652, 7.1458, 7.076, 3.8579]"
scaled_up,1172,172,61,,False,2635.6583120567875,30171.005015372888,"[1.8981, 5.6078, 4.5863, 7.2723, 11.6695, 7.2827]"
scaled_up,1173,173,48,,False,2635.6607596320796,23260.153279772658,"[4.0115, 3.0145, 6.0741, 5.3444, 9.4735, 6.2547]"
scaled_up,1174,174,0,0.0,True,2635.6601995148617,8698.044681491461,"[2.0818, 3.7079, 6.7513, 5.1893, 5.7497, 5.5938]"
scaled_up,1175,175,30,,False,2635.660062665968,192261.96059744753,"[4.2628, 3.1967, 7.757, 10.2218, 14.3624, 12.3893]"
scaled_up,1176,176,0,12.0,False,2635.6596253965276,5086.988101676953,"[1.9619, 4.2582, 4.0588, 4.9319, 6.7113, 4.5326]"
scaled_up,1177,177,1,,False,2635.658879944909,86897.82731732819,"[3.4215, 5.2853, 12.3035, 6.1214, 8.5164, 7.4918]"
scaled_up,1178,178,66,,False,2635.6605409812855,38453.851339909146,"[5.3767, 3.7255, 5.2296, 3.8421, 10.6646, 8.9592]"
scaled_up,1179,179,64,,False,2635.6618270533386,13465.215351479923,"[1.8264, 4.2347, 7.4876, 9.4735, 5.9108, 4.1524]"
scaled_up,1180,180,0,0.0,True,2635.6600804530085,9159.196716999302,"[1.7798, 4.2156, 4.3996, 5.7543, 5.1366, 9.3872]"
scaled_up,1181,181,50,,False,2635.660447242677,16343.960682044317,"[4.0097, 5.1372, 3.8378, 4.0573, 7.2956, 6.9845]"
scaled_up,1182,182,85,,False,2635.660913923592,72463.31046983806,"[2.0601, 5.5413, 5.4019, 9.9288, 12.7034, 9.3164]"
scaled_up,1183,183,14,,False,2635.6599551498825,36107.970693078416,"[2.2102, 5.8956, 6.9304, 6.8673, 8.6105, 6.762]"
scaled_up,1184,184,67,,False,2635.660698500303,19489.032547291456,"[3.1159, 4.6918, 5.665, 8.0166, 5.3359, 5.5014]"
scaled_up,1185,185,11,,False,2635.6593713902043,40859.90932795953,"[3.9657, 5.4836, 3.6464, 7.1064, 13.7153, 5.2868]"
scaled_up,1186,186,64,,False,2635.657986276339,4561.984101399058,"[2.0989, 4.2806, 4.0429, 5.3254, 5.0622, 4.6587]"
scaled_up,1187,187,9,,False,2635.6597848869624,20056.69358829244,"[3.5452, 3.8376, 5.8586, 4.6085, 8.011, 6.8159]"
scaled_up,1188,188,28,,False,2635.661054894117,25434.25792290098,"[3.5385, 2.9996, 3.8235, 4.8411, 4.5164, 28.6641]"
scaled_up,1189,189,67,,False,2635.6603671925177,9383.279930531491,"[4.4849, 4.2432, 3.8454, 5.5057, 4.8628, 4.7892]"
