a,seed,w2,margin,solved,gstar,bound
3.0,19,3.8720364608176165,1.9380719797815384,True,1.0489010419504075,3.695433415106039
3.0,20,3.2650651591088757,1.5556302122803736,True,1.0489010419504075,2.966209680539005
3.0,21,3.4051768960118984,1.4410817405879772,True,1.0489010419504075,2.747793515217258
3.0,22,3.910473228448924,1.886866194379758,True,1.0489010419504075,3.5977963962571216
3.0,23,3.446927232806148,1.4706266492705158,True,1.0489010419504075,2.8041284934485704
3.0,24,3.447682364543733,1.6947088662867174,True,1.0489010419504075,3.2313989566364527
3.0,25,3.6403030543048804,1.7208115950021288,True,1.0489010419504075,3.2811705321644435
3.0,26,3.2162069561837314,1.3380302755402136,True,1.0489010419504075,2.5512993543264613
3.0,27,3.233489508297894,1.4087622200074836,True,1.0489010419504075,2.6861680247507858
3.0,28,3.1813924858448255,1.3255674312391932,True,1.0489010419504075,2.5275357316345706
3.0,29,2.90021899790174,1.3339820692279414,True,1.0489010419504075,2.543580406303024
3.0,30,0.45720058134718816,-0.01727186194396446,False,1.0489010419504075,
3.0,31,3.177482137732197,1.3917061497133538,True,1.0489010419504075,2.65364623363422
3.0,32,3.057237113970803,1.5365199580910804,True,1.0489010419504075,2.9297710587339236
3.0,33,3.16379681167073,1.5967853084931978,True,1.0489010419504075,3.0446824717115586
3.0,34,3.432942629605407,1.6766169471597134,True,1.0489010419504075,3.196902052918324
3.0,35,2.2553061679913387,0.9873478283418455,True,1.0489010419504075,1.8826329441067098
3.0,36,2.048006291241658,0.897153281177812,True,1.0489010419504075,1.710653808694052
3.0,37,3.0790159504145764,1.4432941363812173,True,1.0489010419504075,2.752012017639805
3.0,38,3.590115505142301,1.7586576283123376,True,1.0489010419504075,3.3533337426038856
3.0,39,2.494319147227889,1.086696400291264,True,1.0489010419504075,2.072066585558113
3.0,40,3.235882399846761,1.432746074290348,True,1.0489010419504075,2.7318994204185163
3.0,41,0.18445737076124127,-0.29355272602718674,False,1.0489010419504075,
3.0,42,0.3422319733086272,-0.0839377060346912,False,1.0489010419504075,
3.0,43,3.2376558131929873,1.4038405185004939,True,1.0489010419504075,2.6767835331540613
3.0,44,0.5764445502085076,-0.14845168831637437,False,1.0489010419504075,
3.0,45,3.797117478193472,1.933076376767204,True,1.0489010419504075,3.6859080112508855
3.0,46,0.519549839341479,-0.09631099772126422,False,1.0489010419504075,
3.0,47,3.842643989051272,1.7543770611049023,True,1.0489010419504075,3.3451717386850497
3.0,48,3.2982368219480382,1.5392981797295606,True,1.0489010419504075,2.9350684538691483
3.0,49,2.6149268292563463,1.2153002402575481,True,1.0489010419504075,2.3172829307095073
3.0,50,3.0473896162985095,1.465748123730779,True,1.0489010419504075,2.794826327954168
3.0,51,3.874267963314403,1.8845673382719426,True,1.0489010419504075,3.5934130349754114
3.0,52,4.185167059204988,2.0211456942855808,True,1.0489010419504075,3.8538348489525887
3.0,53,3.3821451871902206,1.4070187386673165,True,1.0489010419504075,2.6828436285104598
3.0,54,2.6989600271727126,1.1406140702082954,True,1.0489010419504075,2.174874510730487
3.0,55,0.32251619476364063,-0.030480506927606954,False,1.0489010419504075,
3.0,56,0.527573122535374,-0.08767797291268675,False,1.0489010419504075,
3.0,57,3.1025703276930092,1.5468177238648906,True,1.0489010419504075,2.9494064015583747
