act,seed,s_cross,grad_at_cross,dist_to_branch,s_branch,placed_at_cross_on_branch,note
gelu,850188,0.1476697157876569,8.861878245114418e-14,203.70871005925264,,continuation lost at s=0.1491
gelu,850189,6.898367667820361,7.28583859910259e-17,0.004623518972137198,6.893696196307028,True,
gelu,850191,8.201961329763025,9.71445146547012e-17,0.003022176286441482,8.19743333048155,True,
gelu,850193,7.033389074991863,3.4293531556151e-14,0.0035594529672477488,7.024719684588453,True,
gelu,850196,6.981440464347633,7.784571598445922e-17,0.0023157184350765603,6.97194879037648,True,
gelu,850197,7.0541659686070615,2.6020852139652106e-17,0.009058885825642,7.038663939450585,True,
gelu,850198,6.307079814724023,2.1769122615644676e-10,0.01054735770159626,6.281578563361328,True,
gelu,850199,6.580778336667248,7.632783294297951e-17,0.006625361819439063,6.577639372879342,True,
silu,850000,3.76729786974633,2.0816681711721685e-17,0.08553366658243716,3.8156967138390194,False,
silu,850002,3.602178546398619,1.7835125737386548e-17,0.37311692722214573,3.3941990968174283,True,
silu,850003,3.3508610787914277,2.2139408362154e-16,0.15063144831041653,3.3611392479512574,False,
silu,850004,4.287924206811972,1.1168637629316303e-15,0.08875910362866278,4.325190989491964,False,
silu,850005,4.267700419032265,2.461138931542095e-17,0.10195442070584035,4.333585427640898,False,
silu,850006,3.5131960684340773,1.6263032587282567e-17,0.10858657705561572,3.333541880129609,True,
silu,850007,3.546068351204239,6.478107980600889e-16,0.0365236176145323,3.3226029346479695,True,
silu,850010,4.26229655606801,6.938893903907228e-17,0.0777942380926054,4.305412180570528,False,
silu,850011,3.167823235041887,5.0306980803327406e-17,0.1197008571804025,3.1770585302580594,False,
silu,850012,2.9740919707861764,3.0682921481339775e-17,0.1021899738587431,2.8935234272961377,True,
silu,850013,4.576082081787708,1.9094968661814704e-14,0.2173470849419101,4.105263554555521,True,
silu,850016,4.387926505113893,4.2392304944183223e-17,0.08881776226460554,4.368071834004479,True,
silu,850018,3.451015277921314,2.2551405187698492e-17,0.09169359271692036,3.318425190463082,True,
silu,850019,3.4416002240499544,5.074066167232161e-17,0.005721355524080088,3.423212743849014,True,
